REC-TYPE,VENDOR SKU NO,HOST SKU NO,UPC,ON HAND QTY,ON HAND DATE,BACKORDER QTY,BACKORDER DATE,EXPECTED QTY,EXPECTED DATE
IR,ALG-KEL-532W_40,,693016608409,0,,,,,
IR,ALG-KEL-532W_41,,693016608416,0,,,,,
IR,ALG-KEL-532W_42,,693016608423,0,,,,,
IR,ALG-KEL-532W_43,,693016608430,0,,,,,
IR,ALG-KEL-538_34,,693016549122,9,,,,,
IR,ALG-KEL-538_35,,693016549139,33,,,,,
IR,ALG-KEL-538_36,,693016549146,0,,,,,
IR,ALG-KEL-538_37,,693016549153,0,,,,,
IR,ALG-KEL-538_38,,693016549160,0,,,,,
IR,ALG-KEL-538_39,,693016549177,0,,,,,
IR,ALG-KEL-538_40,,693016549184,0,,,,,
IR,ALG-KEL-538_41,,693016549191,0,,,,,
IR,ALG-KEL-538_42,,693016549207,0,,,,,
IR,ALG-KEL-538_43,,693016549214,0,,,,,
IR,ALG-KEL-541_34,,693016537686,21,,,,,
IR,ALG-KEL-541_35,,693016537693,34,,,,,
IR,ALG-KEL-541_36,,693016537709,32,,,,,
IR,ALG-KEL-541_37,,693016537716,17,,,,,
IR,ALG-KEL-541_38,,693016537723,22,,,,,
IR,ALG-KEL-541_39,,693016537730,2,,,,,
IR,ALG-KEL-541_40,,693016537747,0,,,,,
IR,ALG-KEL-541_41,,693016537754,0,,,,,
IR,ALG-KEL-541_42,,693016537761,0,,,,,
IR,ALG-KEL-541_43,,693016537778,10,,,,,
IR,ALG-KEL-541W_34,,693016607549,9,,,,,
IR,ALG-KEL-541W_35,,693016607556,35,,,,,
IR,ALG-KEL-541W_36,,693016607563,90,,,,,
IR,ALG-KEL-541W_37,,693016607570,146,,,,,
IR,ALG-KEL-541W_38,,693016607587,152,,,,,
IR,ALG-KEL-541W_39,,693016607594,123,,,,,
IR,ALG-KEL-541W_40,,693016607600,80,,,,,
IR,ALG-KEL-541W_41,,693016607617,43,,,,,
IR,ALG-KEL-541W_42,,693016607624,15,,,,,
IR,ALG-KEL-541W_43,,693016607631,10,,,,,
IR,ALG-KEL-548_34,,693016537983,0,,,,,
IR,ALG-KEL-548_35,,693016537990,0,,,,,
IR,ALG-KEL-548_36,,693016538003,0,,,,,
IR,ALG-KEL-548_37,,693016538010,0,,,,,
IR,ALG-KEL-548_38,,693016538027,0,,,,,
IR,ALG-KEL-548_39,,693016538034,0,,,,,
IR,ALG-KEL-548_40,,693016538041,0,,,,,
IR,ALG-KEL-548_41,,693016538058,0,,,,,
IR,ALG-KEL-548_42,,693016538065,0,,,,,
IR,ALG-KEL-548_43,,693016538072,0,,,,,
IR,ALG-KEL-565_34,,693016493906,0,,,,,
IR,ALG-KEL-565_35,,693016493913,0,,,,,
IR,ALG-KEL-565_36,,693016493920,0,,,,,
IR,ALG-KEL-565_37,,693016493937,0,,,,,
IR,ALG-KEL-565_38,,693016493944,0,,,,,
IR,ALG-KEL-565_39,,693016493951,0,,,,,
IR,ALG-KEL-565_40,,693016493968,0,,,,,
IR,ALG-KEL-565_41,,693016493975,0,,,,,
IR,ALG-KEL-565_42,,693016493982,0,,,,,
IR,ALG-KEL-565_43,,693016493999,0,,,,,
IR,ALG-KEL-570_35,,693016612840,2,,,,,
IR,ALG-KEL-570_36,,693016612857,33,,,,,
IR,ALG-KEL-570_37,,693016612864,92,,,,,
IR,ALG-KEL-570_38,,693016612871,93,,,,,
IR,ALG-KEL-570_39,,693016612888,75,,,,,
IR,ALG-KEL-570_40,,693016612895,43,,,,,
IR,ALG-KEL-570_41,,693016612901,23,,,,,
IR,ALG-KEL-570_42,,693016612918,14,,,,,
IR,ALG-KEL-570_43,,693016612925,15,,,,,
IR,ALG-KEL-570W_35,,693016622368,32,,,,,
IR,ALG-KEL-570W_36,,693016622375,77,,,,,
IR,ALG-KEL-570W_37,,693016622382,131,,,,,
IR,ALG-KEL-570W_38,,693016622399,139,,,,,
IR,ALG-KEL-570W_39,,693016622405,103,,,,,
IR,ALG-KEL-570W_40,,693016622412,68,,,,,
IR,ALG-KEL-570W_41,,693016622429,38,,,,,
IR,ALG-KEL-570W_42,,693016622436,14,,,,,
IR,ALG-KEL-570W_43,,693016622443,9,,,,,
IR,ALG-KEL-579X_35,,693016628353,0,,,,,
IR,ALG-KEL-579X_36,,693016628360,0,,,,,
IR,ALG-KEL-579X_37,,693016628377,0,,,,,
IR,ALG-KEL-579X_38,,693016628384,0,,,,,
IR,ALG-KEL-579X_39,,693016628391,0,,,,,
IR,ALG-KEL-579X_40,,693016628407,0,,,,,
IR,ALG-KEL-579X_41,,693016628414,0,,,,,
IR,ALG-KEL-579X_42,,693016628421,0,,,,,
IR,ALG-KEL-579X_43,,693016628438,0,,,,,
IR,ALG-KEL-579XW_35,,693016628452,0,,,,,
IR,ALG-KEL-579XW_36,,693016628469,0,,,,,
IR,ALG-KEL-579XW_37,,693016628476,0,,,,,
IR,ALG-KEL-579XW_38,,693016628483,0,,,,,
IR,ALG-KEL-579XW_39,,693016628490,0,,,,,
IR,ALG-KEL-579XW_40,,693016628506,0,,,,,
IR,ALG-KEL-579XW_41,,693016628513,0,,,,,
IR,ALG-KEL-579XW_42,,693016628520,0,,,,,
IR,ALG-KEL-579XW_43,,693016628537,0,,,,,
IR,ALG-KEL-601_34,,693016494101,0,,,,,
IR,ALG-KEL-601_35,,693016494118,3,,,,,
IR,ALG-KEL-601_36,,693016494125,0,,,,,
IR,ALG-KEL-601_37,,693016494132,0,,,,,
IR,ALG-KEL-601_38,,693016494149,0,,,,,
IR,ALG-KEL-601_39,,693016494156,0,,,,,
IR,ALG-KEL-601_40,,693016494163,0,,,,,
IR,ALG-KEL-601_41,,693016494170,0,,,,,
IR,ALG-KEL-601_42,,693016494187,0,,,,,
IR,ALG-KEL-601_43,,693016494194,0,,,,,
IR,ALG-KEL-601W_35,,693016623068,44,,,,,
IR,ALG-KEL-601W_36,,693016623075,98,,,,,
IR,ALG-KEL-601W_37,,693016623082,152,,,,,
IR,ALG-KEL-601W_38,,693016623099,142,,,,,
IR,ALG-KEL-601W_39,,693016623105,106,,,,,
IR,ALG-KEL-601W_40,,693016623112,75,,,,,
IR,ALG-KEL-601W_41,,693016623129,41,,,,,
IR,ALG-KEL-601W_42,,693016623136,7,,,,,
IR,ALG-KEL-601W_43,,693016623143,10,,,,,
IR,ALG-KEL-620_34,,693016549528,0,,,,,
IR,ALG-KEL-620_35,,693016549535,0,,,,,
IR,ALG-KEL-620_36,,693016549542,0,,,,,
IR,ALG-KEL-620_37,,693016549559,0,,,,,
IR,ALG-KEL-620_38,,693016549566,0,,,,,
IR,ALG-KEL-620_39,,693016549573,0,,,,,
IR,ALG-KEL-620_40,,693016549580,0,,,,,
IR,ALG-KEL-620_41,,693016549597,0,,,,,
IR,ALG-KEL-620_42,,693016549603,0,,,,,
IR,ALG-KEL-620_43,,693016549610,0,,,,,
IR,ALG-KEL-640_35,,693016613151,35,,,,,
IR,ALG-KEL-640_36,,693016613168,50,,,,,
IR,ALG-KEL-640_37,,693016613175,85,,,,,
IR,ALG-KEL-640_38,,693016613182,108,,,,,
IR,ALG-KEL-640_39,,693016613199,69,,,,,
IR,ALG-KEL-640_40,,693016613205,41,,,,,
IR,ALG-KEL-640_41,,693016613212,10,,,,,
IR,ALG-KEL-640_42,,693016613229,8,,,,,
IR,ALG-KEL-640_43,,693016613236,13,,,,,
IR,ALG-KEL-640W_35,,693016622665,16,,,,,
IR,ALG-KEL-640W_36,,693016622672,41,,,,,
IR,ALG-KEL-640W_37,,693016622689,89,,,,,
IR,ALG-KEL-640W_38,,693016622696,85,,,,,
IR,ALG-KEL-640W_39,,693016622702,71,,,,,
IR,ALG-KEL-640W_40,,693016622719,40,,,,,
IR,ALG-KEL-640W_41,,693016622726,21,,,,,
IR,ALG-KEL-640W_42,,693016622733,4,,,,,
IR,ALG-KEL-640W_43,,693016622740,8,,,,,
IR,ALG-KEL-660_35,,693016613250,35,,,,,
IR,ALG-KEL-660_36,,693016613267,60,,,,,
IR,ALG-KEL-660_37,,693016613274,97,,,,,
IR,ALG-KEL-660_38,,693016613281,127,,,,,
IR,ALG-KEL-660_39,,693016613298,93,,,,,
IR,ALG-KEL-660_40,,693016613304,58,,,,,
IR,ALG-KEL-660_41,,693016613311,43,,,,,
IR,ALG-KEL-660_42,,693016613328,13,,,,,
IR,ALG-KEL-660_43,,693016613335,9,,,,,
IR,ALG-KEL-660W_35,,693016622764,26,,,,,
IR,ALG-KEL-660W_36,,693016622771,62,,,,,
IR,ALG-KEL-660W_37,,693016622788,117,,,,,
IR,ALG-KEL-660W_38,,693016622795,117,,,,,
IR,ALG-KEL-660W_39,,693016622801,98,,,,,
IR,ALG-KEL-660W_40,,693016622818,62,,,,,
IR,ALG-KEL-660W_41,,693016622825,38,,,,,
IR,ALG-KEL-660W_42,,693016622832,9,,,,,
IR,ALG-KEL-660W_43,,693016622849,9,,,,,
IR,ALG-KEL-671_35,,693016612949,34,,,,,
IR,ALG-KEL-671_36,,693016612956,16,,,,,
IR,ALG-KEL-671_37,,693016612963,76,,,,,
IR,ALG-KEL-671_38,,693016612970,99,,,,,
IR,ALG-KEL-671_39,,693016612987,54,,,,,
IR,ALG-KEL-671_40,,693016612994,38,,,,,
IR,ALG-KEL-671_41,,693016613007,33,,,,,
IR,ALG-KEL-671_42,,693016613014,8,,,,,
IR,ALG-KEL-671_43,,693016613021,2,,,,,
IR,ALG-KEL-671W_35,,693016622467,45,,,,,
IR,ALG-KEL-671W_36,,693016622474,96,,,,,
IR,ALG-KEL-671W_37,,693016622481,169,,,,,
IR,ALG-KEL-671W_38,,693016622498,179,,,,,
IR,ALG-KEL-671W_39,,693016622504,140,,,,,
IR,ALG-KEL-671W_40,,693016622511,95,,,,,
IR,ALG-KEL-671W_41,,693016622528,49,,,,,
IR,ALG-KEL-671W_42,,693016622535,15,,,,,
IR,ALG-KEL-671W_43,,693016622542,8,,,,,
IR,ALG-KEL-674_35,,693016613359,0,,,,,
IR,ALG-KEL-674_36,,693016613366,0,,,,,
IR,ALG-KEL-674_37,,693016613373,0,,,,,
IR,ALG-KEL-674_38,,693016613380,0,,,,,
IR,ALG-KEL-674_39,,693016613397,0,,,,,
IR,ALG-KEL-674_40,,693016613403,0,,,,,
IR,ALG-KEL-674_41,,693016613410,0,,,,,
IR,ALG-KEL-674_42,,693016613427,11,,,,,
IR,ALG-KEL-674_43,,693016613434,17,,,,,
IR,ALG-KEL-674W_35,,693016622863,24,,,,,
IR,ALG-KEL-674W_36,,693016622870,49,,,,,
IR,ALG-KEL-674W_37,,693016622887,92,,,,,
IR,ALG-KEL-674W_38,,693016622894,90,,,,,
IR,ALG-KEL-674W_39,,693016622900,73,,,,,
IR,ALG-KEL-674W_40,,693016622917,51,,,,,
IR,ALG-KEL-674W_41,,693016622924,27,,,,,
IR,ALG-KEL-674W_42,,693016622931,9,,,,,
IR,ALG-KEL-674W_43,,693016622948,10,,,,,
IR,ALG-KEL-675_35,,693016613458,0,,,,,
IR,ALG-KEL-675_36,,693016613465,0,,,,,
IR,ALG-KEL-675_37,,693016613472,0,,,,,
IR,ALG-KEL-675_38,,693016613489,0,,,,,
IR,ALG-KEL-675_39,,693016613496,0,,,,,
IR,ALG-KEL-675_40,,693016613502,0,,,,,
IR,ALG-KEL-675_41,,693016613519,0,,,,,
IR,ALG-KEL-675_42,,693016613526,7,,,,,
IR,ALG-KEL-675_43,,693016613533,7,,,,,
IR,ALG-KEL-675W_35,,693016622962,22,,,,,
IR,ALG-KEL-675W_36,,693016622979,55,,,,,
IR,ALG-KEL-675W_37,,693016622986,92,,,,,
IR,ALG-KEL-675W_38,,693016622993,91,,,,,
IR,ALG-KEL-675W_39,,693016623006,73,,,,,
IR,ALG-KEL-675W_40,,693016623013,45,,,,,
IR,ALG-KEL-675W_41,,693016623020,19,,,,,
IR,ALG-KEL-675W_42,,693016623037,9,,,,,
IR,ALG-KEL-675W_43,,693016623044,9,,,,,
IR,ALG-KEL-676_34,,693016613045,0,,,,,
IR,ALG-KEL-676_35,,693016613052,0,,,,,
IR,ALG-KEL-676_36,,693016613069,27,,,,,
IR,ALG-KEL-676_37,,693016613076,77,,,,,
IR,ALG-KEL-676_38,,693016613083,101,,,,,
IR,ALG-KEL-676_39,,693016613090,63,,,,,
IR,ALG-KEL-676_40,,693016613106,37,,,,,
IR,ALG-KEL-676_41,,693016613113,20,,,,,
IR,ALG-KEL-676_42,,693016613120,10,,,,,
IR,ALG-KEL-676_43,,693016613137,9,,,,,
IR,ALG-KEL-676W_35,,693016622566,23,,,,,
IR,ALG-KEL-676W_36,,693016622573,59,,,,,
IR,ALG-KEL-676W_37,,693016622580,114,,,,,
IR,ALG-KEL-676W_38,,693016622597,113,,,,,
IR,ALG-KEL-676W_39,,693016622603,94,,,,,
IR,ALG-KEL-676W_40,,693016622610,60,,,,,
IR,ALG-KEL-676W_41,,693016622627,31,,,,,
IR,ALG-KEL-676W_42,,693016622634,6,,,,,
IR,ALG-KEL-676W_43,,693016622641,9,,,,,
IR,ALG-KEL-686_34,,693016538584,15,,,,,
IR,ALG-KEL-686_35,,693016538591,19,,,,,
IR,ALG-KEL-686_36,,693016538607,3,,,,,
IR,ALG-KEL-686_37,,693016538614,0,,,,,
IR,ALG-KEL-686_38,,693016538621,0,,,,,
IR,ALG-KEL-686_39,,693016538638,0,,,,,
IR,ALG-KEL-686_40,,693016538645,0,,,,,
IR,ALG-KEL-686_41,,693016538652,0,,,,,
IR,ALG-KEL-686_42,,693016538669,0,,,,,
IR,ALG-KEL-686_43,,693016538676,0,,,,,
IR,ALG-KEL-686W_35,,693016625000,30,,,,,
IR,ALG-KEL-686W_36,,693016625017,58,,,,,
IR,ALG-KEL-686W_37,,693016625024,89,,,,,
IR,ALG-KEL-686W_38,,693016625031,86,,,,,
IR,ALG-KEL-686W_39,,693016625048,57,,,,,
IR,ALG-KEL-686W_40,,693016625055,38,,,,,
IR,ALG-KEL-686W_41,,693016625062,28,,,,,
IR,ALG-KEL-686W_42,,693016625079,5,,,,,
IR,ALG-KEL-686W_43,,693016625086,10,,,,,
IR,ALG-KEL-742_34,,693016548927,0,,,,,
IR,ALG-KEL-742_35,,693016548934,0,,,,,
IR,ALG-KEL-742_36,,693016548941,0,,,,,
IR,ALG-KEL-742_37,,693016548958,0,,,,,
IR,ALG-KEL-742_38,,693016548965,0,,,,,
IR,ALG-KEL-742_39,,693016548972,0,,,,,
IR,ALG-KEL-742_40,,693016548989,0,,,,,
IR,ALG-KEL-742_41,,693016548996,0,,,,,
IR,ALG-KEL-742_42,,693016549009,0,,,,,
IR,ALG-KEL-742_43,,693016549016,0,,,,,
IR,ALG-KEL-752_34,,693016573202,0,,,,,
IR,ALG-KEL-752_35,,693016573219,24,,,,,
IR,ALG-KEL-752_36,,693016573226,82,,,,,
IR,ALG-KEL-752_37,,693016573233,103,,,,,
IR,ALG-KEL-752_38,,693016573240,104,,,,,
IR,ALG-KEL-752_39,,693016573257,147,,,,,
IR,ALG-KEL-752_40,,693016573264,143,,,,,
IR,ALG-KEL-752_41,,693016573271,140,,,,,
IR,ALG-KEL-752_42,,693016573288,62,,,,,
IR,ALG-KEL-752_43,,693016573295,7,,,,,
IR,ALG-KEL-752W_34,,693016603374,10,,,,,
IR,ALG-KEL-752W_35,,693016603381,48,,,,,
IR,ALG-KEL-752W_36,,693016603398,98,,,,,
IR,ALG-KEL-752W_37,,693016603404,153,,,,,
IR,ALG-KEL-752W_38,,693016603411,151,,,,,
IR,ALG-KEL-752W_39,,693016603428,114,,,,,
IR,ALG-KEL-752W_40,,693016603435,80,,,,,
IR,ALG-KEL-752W_41,,693016603442,45,,,,,
IR,ALG-KEL-752W_42,,693016603459,6,,,,,
IR,ALG-KEL-752W_43,,693016603466,10,,,,,
IR,ALG-KEL-753_34,,693016538386,0,,,,,
IR,ALG-KEL-753_35,,693016538393,4,,,,,
IR,ALG-KEL-753_36,,693016538409,0,,,,,
IR,ALG-KEL-753_37,,693016538416,0,,,,,
IR,ALG-KEL-753_38,,693016538423,0,,,,,
IR,ALG-KEL-753_39,,693016538430,0,,,,,
IR,ALG-KEL-753_40,,693016538447,0,,,,,
IR,ALG-KEL-753_41,,693016538454,0,,,,,
IR,ALG-KEL-753_42,,693016538461,0,,,,,
IR,ALG-KEL-753_43,,693016538478,0,,,,,
IR,ALG-KEL-753W_35,,693016625116,0,,,,,
IR,ALG-KEL-753W_36,,693016625123,0,,,,,
IR,ALG-KEL-753W_37,,693016625130,0,,,,,
IR,ALG-KEL-753W_38,,693016625147,0,,,,,
IR,ALG-KEL-753W_39,,693016625154,0,,,,,
IR,ALG-KEL-753W_40,,693016625161,0,,,,,
IR,ALG-KEL-753W_41,,693016625178,0,,,,,
IR,ALG-KEL-753W_42,,693016625185,0,,,,,
IR,ALG-KEL-753W_43,,693016625192,0,,,,,
IR,ALG-KEL-755_34,,693016537884,6,,,,,
IR,ALG-KEL-755_35,,693016537891,10,,,,,
IR,ALG-KEL-755_36,,693016537907,14,,,,,
IR,ALG-KEL-755_37,,693016537914,15,,,,,
IR,ALG-KEL-755_38,,693016537921,31,,,,,
IR,ALG-KEL-755_39,,693016537938,43,,,,,
IR,ALG-KEL-755_40,,693016537945,25,,,,,
IR,ALG-KEL-755_41,,693016537952,25,,,,,
IR,ALG-KEL-755_42,,693016537969,22,,,,,
IR,ALG-KEL-755_43,,693016537976,22,,,,,
IR,ALG-KEL-755W_34,,693016608645,10,,,,,
IR,ALG-KEL-755W_35,,693016608652,30,,,,,
IR,ALG-KEL-755W_36,,693016608669,59,,,,,
IR,ALG-KEL-755W_37,,693016608676,88,,,,,
IR,ALG-KEL-755W_38,,693016608683,89,,,,,
IR,ALG-KEL-755W_39,,693016608690,57,,,,,
IR,ALG-KEL-755W_40,,693016608706,40,,,,,
IR,ALG-KEL-755W_41,,693016608713,27,,,,,
IR,ALG-KEL-755W_42,,693016608720,8,,,,,
IR,ALG-KEL-755W_43,,693016608737,10,,,,,
IR,ALG-KEL-882_34,,693016573509,14,,,,,
IR,ALG-KEL-882_35,,693016573516,41,,,,,
IR,ALG-KEL-882_36,,693016573523,29,,,,,
IR,ALG-KEL-882_37,,693016573530,42,,,,,
IR,ALG-KEL-882_38,,693016573547,79,,,,,
IR,ALG-KEL-882_39,,693016573554,82,,,,,
IR,ALG-KEL-882_40,,693016573561,7,,,,,
IR,ALG-KEL-882_41,,693016573578,16,,,,,
IR,ALG-KEL-882_42,,693016573585,22,,,,,
IR,ALG-KEL-882_43,,693016573592,0,,,,,
IR,ALG-KEL-882W_34,,693016608744,10,,,,,
IR,ALG-KEL-882W_35,,693016608751,29,,,,,
IR,ALG-KEL-882W_36,,693016608768,57,,,,,
IR,ALG-KEL-882W_37,,693016608775,85,,,,,
IR,ALG-KEL-882W_38,,693016608782,82,,,,,
IR,ALG-KEL-882W_39,,693016608799,54,,,,,
IR,ALG-KEL-882W_40,,693016608805,33,,,,,
IR,ALG-KEL-882W_41,,693016608812,27,,,,,
IR,ALG-KEL-882W_42,,693016608829,9,,,,,
IR,ALG-KEL-882W_43,,693016608836,10,,,,,
IR,ALG-KEL-929_34,,693016573400,0,,,,,
IR,ALG-KEL-929_35,,693016573417,11,,,,,
IR,ALG-KEL-929_36,,693016573424,0,,,,,
IR,ALG-KEL-929_37,,693016573431,0,,,,,
IR,ALG-KEL-929_38,,693016573448,0,,,,,
IR,ALG-KEL-929_39,,693016573455,0,,,,,
IR,ALG-KEL-929_40,,693016573462,0,,,,,
IR,ALG-KEL-929_41,,693016573479,0,,,,,
IR,ALG-KEL-929_42,,693016573486,0,,,,,
IR,ALG-KEL-929_43,,693016573493,0,,,,,
IR,ALG-KEL-929W_35,,693016625239,0,,,,,
IR,ALG-KEL-929W_36,,693016625246,0,,,,,
IR,ALG-KEL-929W_37,,693016625253,0,,,,,
IR,ALG-KEL-929W_38,,693016625260,0,,,,,
IR,ALG-KEL-929W_39,,693016625277,0,,,,,
IR,ALG-KEL-929W_40,,693016625284,0,,,,,
IR,ALG-KEL-929W_41,,693016625291,0,,,,,
IR,ALG-KEL-929W_42,,693016625307,0,,,,,
IR,ALG-KEL-929W_43,,693016625314,0,,,,,
IR,ALG-KHL-104_34,,693016384501,0,,,,,
IR,ALG-KHL-104_35,,693016384518,0,,,,,
IR,ALG-KHL-104_36,,693016384525,0,,,,,
IR,ALG-KHL-104_37,,693016384532,0,,,,,
IR,ALG-KHL-104_38,,693016384549,0,,,,,
IR,ALG-KHL-104_39,,693016384556,0,,,,,
IR,ALG-KHL-104_40,,693016384563,0,,,,,
IR,ALG-KHL-104_41,,693016384570,0,,,,,
IR,ALG-KHL-104_42,,693016384587,0,,,,,
IR,ALG-KHL-104_43,,693016384594,0,,,,,
IR,ALG-KHL-161_34,,693016574001,0,,,,,
IR,ALG-KHL-161_35,,693016574018,12,,,,,
IR,ALG-KHL-161_36,,693016574025,25,,,,,
IR,ALG-KHL-161_37,,693016574032,0,,,,,
IR,ALG-KHL-161_38,,693016574049,0,,,,,
IR,ALG-KHL-161_39,,693016574056,0,,,,,
IR,ALG-KHL-161_40,,693016574063,0,,,,,
IR,ALG-KHL-161_41,,693016574070,0,,,,,
IR,ALG-KHL-161_42,,693016574087,0,,,,,
IR,ALG-KHL-161_43,,693016574094,0,,,,,
IR,ALG-KHL-164_34,,693016574100,0,,,,,
IR,ALG-KHL-164_35,,693016574117,0,,,,,
IR,ALG-KHL-164_36,,693016574124,0,,,,,
IR,ALG-KHL-164_37,,693016574131,0,,,,,
IR,ALG-KHL-164_38,,693016574148,0,,,,,
IR,ALG-KHL-164_39,,693016574155,0,,,,,
IR,ALG-KHL-164_40,,693016574162,0,,,,,
IR,ALG-KHL-164_41,,693016574179,0,,,,,
IR,ALG-KHL-164_42,,693016574186,0,,,,,
IR,ALG-KHL-164_43,,693016574193,0,,,,,
IR,ALG-KHL-435_35,,693016613854,38,,,,,
IR,ALG-KHL-435_36,,693016613861,59,,,,,
IR,ALG-KHL-435_37,,693016613878,118,,,,,
IR,ALG-KHL-435_38,,693016613885,127,,,,,
IR,ALG-KHL-435_39,,693016613892,94,,,,,
IR,ALG-KHL-435_40,,693016613908,57,,,,,
IR,ALG-KHL-435_41,,693016613915,19,,,,,
IR,ALG-KHL-435_42,,693016613922,0,,,,,
IR,ALG-KHL-435_43,,693016613939,0,,,,,
IR,ALG-KHL-512_34,,693016508051,0,,,,,
IR,ALG-KHL-512_35,,693016508068,0,,,,,
IR,ALG-KHL-512_36,,693016508075,0,,,,,
IR,ALG-KHL-512_37,,693016508082,0,,,,,
IR,ALG-KHL-512_38,,693016508099,0,,,,,
IR,ALG-KHL-512_39,,693016508105,0,,,,,
IR,ALG-KHL-512_40,,693016508112,0,,,,,
IR,ALG-KHL-512_41,,693016508129,0,,,,,
IR,ALG-KHL-512_42,,693016508136,0,,,,,
IR,ALG-KHL-512_43,,693016508143,0,,,,,
IR,ALG-KHL-514_34,,693016516230,0,,,,,
IR,ALG-KHL-514_35,,693016516247,0,,,,,
IR,ALG-KHL-514_36,,693016516254,0,,,,,
IR,ALG-KHL-514_37,,693016516261,0,,,,,
IR,ALG-KHL-514_38,,693016516278,0,,,,,
IR,ALG-KHL-514_39,,693016516285,0,,,,,
IR,ALG-KHL-514_40,,693016516292,0,,,,,
IR,ALG-KHL-514_41,,693016516308,0,,,,,
IR,ALG-KHL-514_42,,693016516315,0,,,,,
IR,ALG-KHL-514_43,,693016516322,0,,,,,
IR,ALG-KHL-601_34,,693016384600,0,,,,,
IR,ALG-KHL-601_35,,693016384617,134,,,,,
IR,ALG-KHL-601_36,,693016384624,77,,,,,
IR,ALG-KHL-601_37,,693016384631,115,,,,,
IR,ALG-KHL-601_38,,693016384648,103,,,,,
IR,ALG-KHL-601_39,,693016384655,64,,,,,
IR,ALG-KHL-601_40,,693016384662,40,,,,,
IR,ALG-KHL-601_41,,693016384679,10,,,,,
IR,ALG-KHL-601_42,,693016384686,0,,,,,
IR,ALG-KHL-601_43,,693016384693,0,,,,,
IR,ALG-KHL-632_34,,693016384808,0,,,,,
IR,ALG-KHL-632_35,,693016384815,0,,,,,
IR,ALG-KHL-632_36,,693016384822,0,,,,,
IR,ALG-KHL-632_37,,693016384839,0,,,,,
IR,ALG-KHL-632_38,,693016384846,0,,,,,
IR,ALG-KHL-632_39,,693016384853,0,,,,,
IR,ALG-KHL-632_40,,693016384860,0,,,,,
IR,ALG-KHL-632_41,,693016384877,0,,,,,
IR,ALG-KHL-632_42,,693016384884,0,,,,,
IR,ALG-KHL-632_43,,693016384891,0,,,,,
IR,ALG-KHL-643_34,,693016538881,0,,,,,
IR,ALG-KHL-643_35,,693016538898,40,,,,,
IR,ALG-KHL-643_36,,693016538904,31,,,,,
IR,ALG-KHL-643_37,,693016538911,130,,,,,
IR,ALG-KHL-643_38,,693016538928,159,,,,,
IR,ALG-KHL-643_39,,693016538935,100,,,,,
IR,ALG-KHL-643_40,,693016538942,83,,,,,
IR,ALG-KHL-643_41,,693016538959,28,,,,,
IR,ALG-KHL-643_42,,693016538966,20,,,,,
IR,ALG-KHL-643_43,,693016538973,0,,,,,
IR,ALG-KHL-882_34,,693016574209,0,,,,,
IR,ALG-KHL-882_35,,693016574216,0,,,,,
IR,ALG-KHL-882_36,,693016574223,0,,,,,
IR,ALG-KHL-882_37,,693016574230,0,,,,,
IR,ALG-KHL-882_38,,693016574247,0,,,,,
IR,ALG-KHL-882_39,,693016574254,0,,,,,
IR,ALG-KHL-882_40,,693016574261,0,,,,,
IR,ALG-KHL-882_41,,693016574278,0,,,,,
IR,ALG-KHL-882_42,,693016574285,0,,,,,
IR,ALG-KHL-882_43,,693016574292,0,,,,,
IR,ALG-KIM-139_34,,693016588879,0,,,,,
IR,ALG-KIM-139_35,,693016588886,0,,,,,
IR,ALG-KIM-139_36,,693016588893,17,,,,,
IR,ALG-KIM-139_37,,693016588909,41,,,,,
IR,ALG-KIM-139_38,,693016588916,60,,,,,
IR,ALG-KIM-139_39,,693016588923,38,,,,,
IR,ALG-KIM-139_40,,693016588930,29,,,,,
IR,ALG-KIM-139_41,,693016588947,18,,,,,
IR,ALG-KIM-139_42,,693016588954,13,,,,,
IR,ALG-KIM-139_43,,693016588961,0,,,,,
IR,ALG-KIM-147_35,,693016613557,20,,,,,
IR,ALG-KIM-147_36,,693016613564,41,,,,,
IR,ALG-KIM-147_37,,693016613571,75,,,,,
IR,ALG-KIM-147_38,,693016613588,71,,,,,
IR,ALG-KIM-147_39,,693016613595,64,,,,,
IR,ALG-KIM-147_40,,693016613601,34,,,,,
IR,ALG-KIM-147_41,,693016613618,10,,,,,
IR,ALG-KIM-147_42,,693016613625,0,,,,,
IR,ALG-KIM-147_43,,693016613632,0,,,,,
IR,ALG-KIM-148_35,,693016613656,22,,,,,
IR,ALG-KIM-148_36,,693016613663,49,,,,,
IR,ALG-KIM-148_37,,693016613670,76,,,,,
IR,ALG-KIM-148_38,,693016613687,72,,,,,
IR,ALG-KIM-148_39,,693016613694,59,,,,,
IR,ALG-KIM-148_40,,693016613700,36,,,,,
IR,ALG-KIM-148_41,,693016613717,8,,,,,
IR,ALG-KIM-148_42,,693016613724,0,,,,,
IR,ALG-KIM-148_43,,693016613731,0,,,,,
IR,ALG-KIM-420_34,,693016588770,0,,,,,
IR,ALG-KIM-420_35,,693016588787,16,,,,,
IR,ALG-KIM-420_36,,693016588794,61,,,,,
IR,ALG-KIM-420_37,,693016588800,119,,,,,
IR,ALG-KIM-420_38,,693016588817,153,,,,,
IR,ALG-KIM-420_39,,693016588824,146,,,,,
IR,ALG-KIM-420_40,,693016588831,78,,,,,
IR,ALG-KIM-420_41,,693016588848,36,,,,,
