itemNo,color,size,upc,inStock,wholesalePrice,retailPrice,eta
ALG-VAL-529,Valentina Gold Dazzler,40,693016596836,2,44.50,98.95,
ALG-VAL-529,Valentina Gold Dazzler,41,693016596843,0,44.50,98.95,
ALG-VAL-529,Valentina Gold Dazzler,42,693016596850,0,44.50,98.95,
ALG-VAL-529,Valentina Gold Dazzler,43,693016596867,0,44.50,98.95,
ALG-VAL-532,Valentina Pewter Dazzler,34,693016597079,0,44.50,98.95,
ALG-VAL-532,Valentina Pewter Dazzler,35,693016597086,0,44.50,98.95,
ALG-VAL-532,Valentina Pewter Dazzler,36,693016597093,0,44.50,98.95,
ALG-VAL-532,Valentina Pewter Dazzler,37,693016597109,0,44.50,98.95,
ALG-VAL-532,Valentina Pewter Dazzler,38,693016597116,0,44.50,98.95,
ALG-VAL-532,Valentina Pewter Dazzler,39,693016597123,2,44.50,98.95,
ALG-VAL-532,Valentina Pewter Dazzler,40,693016597130,0,44.50,98.95,
ALG-VAL-532,Valentina Pewter Dazzler,41,693016597147,0,44.50,98.95,
ALG-VAL-532,Valentina Pewter Dazzler,42,693016597154,0,44.50,98.95,
ALG-VAL-532,Valentina Pewter Dazzler,43,693016597161,0,44.50,98.95,
ALG-VAL-535,Valentina Steel Rosette,34,693016563203,0,44.50,98.95,
ALG-VAL-535,Valentina Steel Rosette,35,693016563210,0,44.50,98.95,
ALG-VAL-535,Valentina Steel Rosette,36,693016563227,0,44.50,98.95,
ALG-VAL-535,Valentina Steel Rosette,37,693016563234,0,44.50,98.95,
ALG-VAL-535,Valentina Steel Rosette,38,693016563241,0,44.50,98.95,
ALG-VAL-535,Valentina Steel Rosette,39,693016563258,0,44.50,98.95,
ALG-VAL-535,Valentina Steel Rosette,40,693016563265,0,44.50,98.95,
ALG-VAL-535,Valentina Steel Rosette,41,693016563272,0,44.50,98.95,
ALG-VAL-535,Valentina Steel Rosette,42,693016563289,0,44.50,98.95,
ALG-VAL-535,Valentina Steel Rosette,43,693016563296,0,44.50,98.95,
ALG-VAL-563,Valentina Iron Lady,34,693016528585,0,29.50,59.00,
ALG-VAL-563,Valentina Iron Lady,35,693016528592,0,29.50,59.00,
ALG-VAL-563,Valentina Iron Lady,36,693016528608,0,29.50,59.00,
ALG-VAL-563,Valentina Iron Lady,37,693016528615,0,29.50,59.00,
ALG-VAL-563,Valentina Iron Lady,38,693016528622,0,29.50,59.00,
ALG-VAL-563,Valentina Iron Lady,39,693016528639,0,29.50,59.00,
ALG-VAL-563,Valentina Iron Lady,40,693016528646,0,29.50,59.00,
ALG-VAL-563,Valentina Iron Lady,41,693016528653,0,29.50,59.00,
ALG-VAL-563,Valentina Iron Lady,42,693016528660,0,29.50,59.00,
ALG-VAL-563,Valentina Iron Lady,43,693016528677,0,29.50,59.00,
ALG-VAL-676,Valentina Black Leaf,34,693016597178,0,44.50,98.95,
ALG-VAL-676,Valentina Black Leaf,35,693016597185,0,44.50,98.95,
ALG-VAL-676,Valentina Black Leaf,36,693016597192,0,44.50,98.95,
ALG-VAL-676,Valentina Black Leaf,37,693016597208,0,44.50,98.95,
ALG-VAL-676,Valentina Black Leaf,38,693016597215,2,44.50,98.95,
ALG-VAL-676,Valentina Black Leaf,39,693016597222,0,44.50,98.95,
ALG-VAL-676,Valentina Black Leaf,40,693016597239,0,44.50,98.95,
ALG-VAL-676,Valentina Black Leaf,41,693016597246,0,44.50,98.95,
ALG-VAL-676,Valentina Black Leaf,42,693016597253,0,44.50,98.95,
ALG-VAL-676,Valentina Black Leaf,43,693016597260,0,44.50,98.95,
ALG-VAL-851,Valentina Aqua Flora,34,693016596973,0,44.50,98.95,
ALG-VAL-851,Valentina Aqua Flora,35,693016596980,0,44.50,98.95,
ALG-VAL-851,Valentina Aqua Flora,36,693016596997,0,44.50,98.95,
ALG-VAL-851,Valentina Aqua Flora,37,693016597000,0,44.50,98.95,
ALG-VAL-851,Valentina Aqua Flora,38,693016597017,0,44.50,98.95,
ALG-VAL-851,Valentina Aqua Flora,39,693016597024,0,44.50,98.95,
ALG-VAL-851,Valentina Aqua Flora,40,693016597031,0,44.50,98.95,
ALG-VAL-851,Valentina Aqua Flora,41,693016597048,0,44.50,98.95,
ALG-VAL-851,Valentina Aqua Flora,42,693016597055,0,44.50,98.95,
ALG-VAL-851,Valentina Aqua Flora,43,693016597062,0,44.50,98.95,
ALG-VAL-971,Valentina Brushed Black,34,693016562800,0,29.50,59.00,
ALG-VAL-971,Valentina Brushed Black,35,693016562817,0,29.50,59.00,
ALG-VAL-971,Valentina Brushed Black,36,693016562824,0,29.50,59.00,
ALG-VAL-971,Valentina Brushed Black,37,693016562831,0,29.50,59.00,
ALG-VAL-971,Valentina Brushed Black,38,693016562848,0,29.50,59.00,
ALG-VAL-971,Valentina Brushed Black,39,693016562855,0,29.50,59.00,
ALG-VAL-971,Valentina Brushed Black,40,693016562862,0,29.50,59.00,
ALG-VAL-971,Valentina Brushed Black,41,693016562879,0,29.50,59.00,
ALG-VAL-971,Valentina Brushed Black,42,693016562886,0,29.50,59.00,
ALG-VAL-971,Valentina Brushed Black,43,693016562893,0,29.50,59.00,
ALG-VAN-139,Vanessa Perennial,34,693016595778,0,44.50,98.95,
ALG-VAN-139,Vanessa Perennial,35,693016595785,0,44.50,98.95,
ALG-VAN-139,Vanessa Perennial,36,693016595792,2,44.50,98.95,
ALG-VAN-139,Vanessa Perennial,37,693016595808,0,44.50,98.95,
ALG-VAN-139,Vanessa Perennial,38,693016595815,0,44.50,98.95,
ALG-VAN-139,Vanessa Perennial,39,693016595822,0,44.50,98.95,
ALG-VAN-139,Vanessa Perennial,40,693016595839,0,44.50,98.95,
ALG-VAN-139,Vanessa Perennial,41,693016595846,0,44.50,98.95,
ALG-VAN-139,Vanessa Perennial,42,693016595853,0,44.50,98.95,
ALG-VAN-139,Vanessa Perennial,43,693016595860,0,44.50,98.95,
ALG-VAN-140,Vanessa Wavy Navy,34,693016595877,0,44.50,98.95,
ALG-VAN-140,Vanessa Wavy Navy,35,693016595884,0,44.50,98.95,
ALG-VAN-140,Vanessa Wavy Navy,36,693016595891,0,44.50,98.95,
ALG-VAN-140,Vanessa Wavy Navy,37,693016595907,0,44.50,98.95,
ALG-VAN-140,Vanessa Wavy Navy,38,693016595914,0,44.50,98.95,
ALG-VAN-140,Vanessa Wavy Navy,39,693016595921,0,44.50,98.95,
ALG-VAN-140,Vanessa Wavy Navy,40,693016595938,0,44.50,98.95,
ALG-VAN-140,Vanessa Wavy Navy,41,693016595945,0,44.50,98.95,
ALG-VAN-140,Vanessa Wavy Navy,42,693016595952,2,44.50,98.95,
ALG-VAN-140,Vanessa Wavy Navy,43,693016595969,0,44.50,98.95,
ALG-VAN-151,Vanessa Black Handcraft,34,693016595976,0,44.50,98.95,
ALG-VAN-151,Vanessa Black Handcraft,35,693016595983,16,44.50,98.95,
ALG-VAN-151,Vanessa Black Handcraft,36,693016595990,29,44.50,98.95,
ALG-VAN-151,Vanessa Black Handcraft,37,693016596003,0,44.50,98.95,
ALG-VAN-151,Vanessa Black Handcraft,38,693016596010,0,44.50,98.95,
ALG-VAN-151,Vanessa Black Handcraft,39,693016596027,0,44.50,98.95,
ALG-VAN-151,Vanessa Black Handcraft,40,693016596034,0,44.50,98.95,
ALG-VAN-151,Vanessa Black Handcraft,41,693016596041,0,44.50,98.95,
ALG-VAN-151,Vanessa Black Handcraft,42,693016596058,0,44.50,98.95,
ALG-VAN-151,Vanessa Black Handcraft,43,693016596065,0,44.50,98.95,
ALG-VAN-203,Vanessa Pewter Hand Craft,34,693016555826,0,44.50,98.95,
ALG-VAN-203,Vanessa Pewter Hand Craft,35,693016555833,13,44.50,98.95,
ALG-VAN-203,Vanessa Pewter Hand Craft,36,693016555840,0,44.50,98.95,
ALG-VAN-203,Vanessa Pewter Hand Craft,37,693016555857,0,44.50,98.95,
ALG-VAN-203,Vanessa Pewter Hand Craft,38,693016555864,0,44.50,98.95,
ALG-VAN-203,Vanessa Pewter Hand Craft,39,693016555871,0,44.50,98.95,
ALG-VAN-203,Vanessa Pewter Hand Craft,40,693016555888,0,44.50,98.95,
ALG-VAN-203,Vanessa Pewter Hand Craft,41,693016555895,0,44.50,98.95,
ALG-VAN-203,Vanessa Pewter Hand Craft,42,693016555901,0,44.50,98.95,
ALG-VAN-203,Vanessa Pewter Hand Craft,43,693016555918,0,44.50,98.95,
ALG-VAN-204,Vanessa Pewter Easy,34,693016528189,0,29.50,59.00,
ALG-VAN-204,Vanessa Pewter Easy,35,693016528196,0,29.50,59.00,
ALG-VAN-204,Vanessa Pewter Easy,36,693016528202,0,29.50,59.00,
ALG-VAN-204,Vanessa Pewter Easy,37,693016528219,0,29.50,59.00,
ALG-VAN-204,Vanessa Pewter Easy,38,693016528226,0,29.50,59.00,
ALG-VAN-204,Vanessa Pewter Easy,39,693016528233,0,29.50,59.00,
ALG-VAN-204,Vanessa Pewter Easy,40,693016528240,0,29.50,59.00,
ALG-VAN-204,Vanessa Pewter Easy,41,693016528257,0,29.50,59.00,
ALG-VAN-204,Vanessa Pewter Easy,42,693016528264,0,29.50,59.00,
ALG-VAN-204,Vanessa Pewter Easy,43,693016528271,0,29.50,59.00,
ALG-VAN-252,Vanessa Earthen,34,693016596171,0,44.50,98.95,
ALG-VAN-252,Vanessa Earthen,35,693016596188,3,44.50,98.95,
ALG-VAN-252,Vanessa Earthen,36,693016596195,20,44.50,98.95,
ALG-VAN-252,Vanessa Earthen,37,693016596201,0,44.50,98.95,
ALG-VAN-252,Vanessa Earthen,38,693016596218,0,44.50,98.95,
ALG-VAN-252,Vanessa Earthen,39,693016596225,0,44.50,98.95,
ALG-VAN-252,Vanessa Earthen,40,693016596232,0,44.50,98.95,
ALG-VAN-252,Vanessa Earthen,41,693016596249,0,44.50,98.95,
ALG-VAN-252,Vanessa Earthen,42,693016596256,0,44.50,98.95,
ALG-VAN-252,Vanessa Earthen,43,693016596263,0,44.50,98.95,
ALG-VAN-321,Vanessa Silver Gerber,34,693016528080,0,29.50,59.00,
ALG-VAN-321,Vanessa Silver Gerber,35,693016528097,0,29.50,59.00,
ALG-VAN-321,Vanessa Silver Gerber,36,693016528103,0,29.50,59.00,
ALG-VAN-321,Vanessa Silver Gerber,37,693016528110,0,29.50,59.00,
ALG-VAN-321,Vanessa Silver Gerber,38,693016528127,0,29.50,59.00,
ALG-VAN-321,Vanessa Silver Gerber,39,693016528134,0,29.50,59.00,
ALG-VAN-321,Vanessa Silver Gerber,40,693016528141,0,29.50,59.00,
ALG-VAN-321,Vanessa Silver Gerber,41,693016528158,0,29.50,59.00,
ALG-VAN-321,Vanessa Silver Gerber,42,693016528165,0,29.50,59.00,
ALG-VAN-321,Vanessa Silver Gerber,43,693016528172,0,29.50,59.00,
ALG-VAN-441,Vanessa Black Jewel,34,693016556328,0,44.50,98.95,
ALG-VAN-441,Vanessa Black Jewel,35,693016556335,0,44.50,98.95,
ALG-VAN-441,Vanessa Black Jewel,36,693016556342,30,44.50,98.95,
ALG-VAN-441,Vanessa Black Jewel,37,693016556359,0,44.50,98.95,
ALG-VAN-441,Vanessa Black Jewel,38,693016556366,0,44.50,98.95,
ALG-VAN-441,Vanessa Black Jewel,39,693016556373,2,44.50,98.95,
ALG-VAN-441,Vanessa Black Jewel,40,693016556380,0,44.50,98.95,
ALG-VAN-441,Vanessa Black Jewel,41,693016556397,0,44.50,98.95,
ALG-VAN-441,Vanessa Black Jewel,42,693016556403,0,44.50,98.95,
ALG-VAN-441,Vanessa Black Jewel,43,693016556410,0,44.50,98.95,
ALG-VAN-622,Vanessa Navy,34,693016528288,0,29.50,59.00,
ALG-VAN-622,Vanessa Navy,35,693016528295,0,29.50,59.00,
ALG-VAN-622,Vanessa Navy,36,693016528301,0,29.50,59.00,
ALG-VAN-622,Vanessa Navy,37,693016528318,0,29.50,59.00,
ALG-VAN-622,Vanessa Navy,38,693016528325,0,29.50,59.00,
ALG-VAN-622,Vanessa Navy,39,693016528332,0,29.50,59.00,
ALG-VAN-622,Vanessa Navy,40,693016528349,0,29.50,59.00,
ALG-VAN-622,Vanessa Navy,41,693016528356,0,29.50,59.00,
ALG-VAN-622,Vanessa Navy,42,693016528363,0,29.50,59.00,
ALG-VAN-622,Vanessa Navy,43,693016528370,0,29.50,59.00,
ALG-VAN-757,Vanessa Posh Silver,34,693016556120,0,29.50,59.00,
ALG-VAN-757,Vanessa Posh Silver,35,693016556137,0,29.50,59.00,
ALG-VAN-757,Vanessa Posh Silver,36,693016556144,0,29.50,59.00,
ALG-VAN-757,Vanessa Posh Silver,37,693016556151,0,29.50,59.00,
ALG-VAN-757,Vanessa Posh Silver,38,693016556168,0,29.50,59.00,
ALG-VAN-757,Vanessa Posh Silver,39,693016556175,0,29.50,59.00,
ALG-VAN-757,Vanessa Posh Silver,40,693016556182,0,29.50,59.00,
ALG-VAN-757,Vanessa Posh Silver,41,693016556199,0,29.50,59.00,
ALG-VAN-757,Vanessa Posh Silver,42,693016556205,0,29.50,59.00,
ALG-VAN-757,Vanessa Posh Silver,43,693016556212,0,29.50,59.00,
ALG-VAN-758,Vanessa Posh Gold,34,693016556021,0,29.50,59.00,
ALG-VAN-758,Vanessa Posh Gold,35,693016556038,0,29.50,59.00,
ALG-VAN-758,Vanessa Posh Gold,36,693016556045,0,29.50,59.00,
ALG-VAN-758,Vanessa Posh Gold,37,693016556052,0,29.50,59.00,
ALG-VAN-758,Vanessa Posh Gold,38,693016556069,0,29.50,59.00,
ALG-VAN-758,Vanessa Posh Gold,39,693016556076,0,29.50,59.00,
ALG-VAN-758,Vanessa Posh Gold,40,693016556083,0,29.50,59.00,
ALG-VAN-758,Vanessa Posh Gold,41,693016556090,0,29.50,59.00,
ALG-VAN-758,Vanessa Posh Gold,42,693016556106,0,29.50,59.00,
ALG-VAN-758,Vanessa Posh Gold,43,693016556113,0,29.50,59.00,
ALG-VAN-780,Vanessa Pewter Mosaic,34,693016596072,0,44.50,98.95,
ALG-VAN-780,Vanessa Pewter Mosaic,35,693016596089,2,44.50,98.95,
ALG-VAN-780,Vanessa Pewter Mosaic,36,693016596096,0,44.50,98.95,
ALG-VAN-780,Vanessa Pewter Mosaic,37,693016596102,0,44.50,98.95,
ALG-VAN-780,Vanessa Pewter Mosaic,38,693016596119,3,44.50,98.95,
ALG-VAN-780,Vanessa Pewter Mosaic,39,693016596126,0,44.50,98.95,
ALG-VAN-780,Vanessa Pewter Mosaic,40,693016596133,0,44.50,98.95,
ALG-VAN-780,Vanessa Pewter Mosaic,41,693016596140,0,44.50,98.95,
ALG-VAN-780,Vanessa Pewter Mosaic,42,693016596157,0,44.50,98.95,
ALG-VAN-780,Vanessa Pewter Mosaic,43,693016596164,0,44.50,98.95,
ALG-VEN-356,Venice Hippie Chic Dottie,34,693016596478,0,44.50,98.95,
ALG-VEN-356,Venice Hippie Chic Dottie,35,693016596485,0,44.50,98.95,
ALG-VEN-356,Venice Hippie Chic Dottie,36,693016596492,0,44.50,98.95,
ALG-VEN-356,Venice Hippie Chic Dottie,37,693016596508,0,44.50,98.95,
ALG-VEN-356,Venice Hippie Chic Dottie,38,693016596515,0,44.50,98.95,
ALG-VEN-356,Venice Hippie Chic Dottie,39,693016596522,0,44.50,98.95,
ALG-VEN-356,Venice Hippie Chic Dottie,40,693016596539,0,44.50,98.95,
ALG-VEN-356,Venice Hippie Chic Dottie,41,693016596546,0,44.50,98.95,
ALG-VEN-356,Venice Hippie Chic Dottie,42,693016596553,0,44.50,98.95,
ALG-VEN-356,Venice Hippie Chic Dottie,43,693016596560,0,44.50,98.95,
ALG-VEN-518,Venice Quarry Crackle,34,693016596577,0,44.50,98.95,
ALG-VEN-518,Venice Quarry Crackle,35,693016596584,0,44.50,98.95,
ALG-VEN-518,Venice Quarry Crackle,36,693016596591,0,44.50,98.95,
ALG-VEN-518,Venice Quarry Crackle,37,693016596607,0,44.50,98.95,
ALG-VEN-518,Venice Quarry Crackle,38,693016596614,0,44.50,98.95,
ALG-VEN-518,Venice Quarry Crackle,39,693016596621,0,44.50,98.95,
ALG-VEN-518,Venice Quarry Crackle,40,693016596638,0,44.50,98.95,
ALG-VEN-518,Venice Quarry Crackle,41,693016596645,0,44.50,98.95,
ALG-VEN-518,Venice Quarry Crackle,42,693016596652,0,44.50,98.95,
ALG-VEN-518,Venice Quarry Crackle,43,693016596669,0,44.50,98.95,
ALG-VEN-633,Venice - Queenie Gold,34,693016556922,0,29.50,59.00,
ALG-VEN-633,Venice - Queenie Gold,35,693016556939,0,29.50,59.00,
ALG-VEN-633,Venice - Queenie Gold,36,693016556946,0,29.50,59.00,
ALG-VEN-633,Venice - Queenie Gold,37,693016556953,0,29.50,59.00,
ALG-VEN-633,Venice - Queenie Gold,38,693016556960,0,29.50,59.00,
ALG-VEN-633,Venice - Queenie Gold,39,693016556977,0,29.50,59.00,
ALG-VEN-633,Venice - Queenie Gold,40,693016556984,0,29.50,59.00,
ALG-VEN-633,Venice - Queenie Gold,41,693016556991,0,29.50,59.00,
ALG-VEN-633,Venice - Queenie Gold,42,693016557004,0,29.50,59.00,
ALG-VEN-633,Venice - Queenie Gold,43,693016557011,0,29.50,59.00,
ALG-VEN-781,Venice Bronze Mosaic,34,693016596270,0,44.50,98.95,
ALG-VEN-781,Venice Bronze Mosaic,35,693016596287,0,44.50,98.95,
ALG-VEN-781,Venice Bronze Mosaic,36,693016596294,2,44.50,98.95,
ALG-VEN-781,Venice Bronze Mosaic,37,693016596300,2,44.50,98.95,
ALG-VEN-781,Venice Bronze Mosaic,38,693016596317,2,44.50,98.95,
ALG-VEN-781,Venice Bronze Mosaic,39,693016596324,9,44.50,98.95,
ALG-VEN-781,Venice Bronze Mosaic,40,693016596331,0,44.50,98.95,
ALG-VEN-781,Venice Bronze Mosaic,41,693016596348,0,44.50,98.95,
ALG-VEN-781,Venice Bronze Mosaic,42,693016596355,0,44.50,98.95,
ALG-VEN-781,Venice Bronze Mosaic,43,693016596362,0,44.50,98.95,
ALG-VEN-801,Venice - Masonry Black,34,693016556526,0,29.50,59.00,
ALG-VEN-801,Venice - Masonry Black,35,693016556533,0,29.50,59.00,
ALG-VEN-801,Venice - Masonry Black,36,693016556540,0,29.50,59.00,
ALG-VEN-801,Venice - Masonry Black,37,693016556557,0,29.50,59.00,
ALG-VEN-801,Venice - Masonry Black,38,693016556564,0,29.50,59.00,
ALG-VEN-801,Venice - Masonry Black,39,693016556571,0,29.50,59.00,
ALG-VEN-801,Venice - Masonry Black,40,693016556588,0,29.50,59.00,
ALG-VEN-801,Venice - Masonry Black,41,693016556595,0,29.50,59.00,
ALG-VEN-801,Venice - Masonry Black,42,693016556601,0,29.50,59.00,
ALG-VEN-801,Venice - Masonry Black,43,693016556618,0,29.50,59.00,
ALG-VEN-871,Venice Cowgirl Tar,34,693016596676,0,44.50,98.95,
ALG-VEN-871,Venice Cowgirl Tar,35,693016596683,0,44.50,98.95,
ALG-VEN-871,Venice Cowgirl Tar,36,693016596690,24,44.50,98.95,
ALG-VEN-871,Venice Cowgirl Tar,37,693016596706,0,44.50,98.95,
ALG-VEN-871,Venice Cowgirl Tar,38,693016596713,2,44.50,98.95,
ALG-VEN-871,Venice Cowgirl Tar,39,693016596720,0,44.50,98.95,
ALG-VEN-871,Venice Cowgirl Tar,40,693016596737,0,44.50,98.95,
ALG-VEN-871,Venice Cowgirl Tar,41,693016596744,0,44.50,98.95,
ALG-VEN-871,Venice Cowgirl Tar,42,693016596751,0,44.50,98.95,
ALG-VEN-871,Venice Cowgirl Tar,43,693016596768,0,44.50,98.95,
ALG-VEN-872,Venice Cowgirl Tobacco,34,693016596379,0,44.50,98.95,
ALG-VEN-872,Venice Cowgirl Tobacco,35,693016596386,0,44.50,98.95,
ALG-VEN-872,Venice Cowgirl Tobacco,36,693016596393,2,44.50,98.95,
ALG-VEN-872,Venice Cowgirl Tobacco,37,693016596409,0,44.50,98.95,
ALG-VEN-872,Venice Cowgirl Tobacco,38,693016596416,0,44.50,98.95,
ALG-VEN-872,Venice Cowgirl Tobacco,39,693016596423,0,44.50,98.95,
ALG-VEN-872,Venice Cowgirl Tobacco,40,693016596430,0,44.50,98.95,
ALG-VEN-872,Venice Cowgirl Tobacco,41,693016596447,0,44.50,98.95,
ALG-VEN-872,Venice Cowgirl Tobacco,42,693016596454,0,44.50,98.95,
ALG-VEN-872,Venice Cowgirl Tobacco,43,693016596461,0,44.50,98.95,
ALG-VER-101,Verona Black Patent,35,693016259342,0,24.50,49.95,
ALG-VER-101,Verona Black Patent,36,693016259359,0,24.50,49.95,
ALG-VER-101,Verona Black Patent,37,693016259366,0,24.50,49.95,
ALG-VER-101,Verona Black Patent,38,693016259373,0,24.50,49.95,
ALG-VER-101,Verona Black Patent,39,693016259380,0,24.50,49.95,
ALG-VER-101,Verona Black Patent,40,693016259397,0,24.50,49.95,
ALG-VER-101,Verona Black Patent,41,693016259403,0,24.50,49.95,
ALG-VER-101,Verona Black Patent,42,693016259410,0,24.50,49.95,
ALG-VER-123,Verona Chrome Patent,35,693016259427,0,24.50,49.95,
ALG-VER-123,Verona Chrome Patent,36,693016259434,0,24.50,49.95,
ALG-VER-123,Verona Chrome Patent,37,693016259441,0,24.50,49.95,
ALG-VER-123,Verona Chrome Patent,38,693016259458,0,24.50,49.95,
ALG-VER-123,Verona Chrome Patent,39,693016259465,0,24.50,49.95,
ALG-VER-123,Verona Chrome Patent,40,693016259472,0,24.50,49.95,
ALG-VER-123,Verona Chrome Patent,41,693016259489,0,24.50,49.95,
ALG-VER-123,Verona Chrome Patent,42,693016259496,0,24.50,49.95,
ALG-VER-126,Verona Bronze Patent,35,693016259502,0,24.50,49.95,
ALG-VER-126,Verona Bronze Patent,36,693016259519,0,24.50,49.95,
ALG-VER-126,Verona Bronze Patent,37,693016259526,0,24.50,49.95,
ALG-VER-126,Verona Bronze Patent,38,693016259533,0,24.50,49.95,
ALG-VER-126,Verona Bronze Patent,39,693016259540,0,24.50,49.95,
ALG-VER-126,Verona Bronze Patent,40,693016259557,0,24.50,49.95,
ALG-VER-126,Verona Bronze Patent,41,693016259564,0,24.50,49.95,
ALG-VER-126,Verona Bronze Patent,42,693016259571,0,24.50,49.95,
ALG-VER-211,Verona Uptown Black,34,693016560721,0,44.50,98.95,
ALG-VER-211,Verona Uptown Black,35,693016560738,0,44.50,98.95,
ALG-VER-211,Verona Uptown Black,36,693016560745,0,44.50,98.95,
ALG-VER-211,Verona Uptown Black,37,693016560752,0,44.50,98.95,
ALG-VER-211,Verona Uptown Black,38,693016560769,0,44.50,98.95,
ALG-VER-211,Verona Uptown Black,39,693016560776,0,44.50,98.95,
ALG-VER-211,Verona Uptown Black,40,693016560783,0,44.50,98.95,
ALG-VER-211,Verona Uptown Black,41,693016560790,0,44.50,98.95,
ALG-VER-211,Verona Uptown Black,42,693016560806,0,44.50,98.95,
ALG-VER-211,Verona Uptown Black,43,693016560813,0,44.50,98.95,
ALG-VER-223,Verona Medieval,34,693016560820,0,29.50,59.00,
ALG-VER-223,Verona Medieval,35,693016560837,0,29.50,59.00,
ALG-VER-223,Verona Medieval,36,693016560844,0,29.50,59.00,
ALG-VER-223,Verona Medieval,37,693016560851,0,29.50,59.00,
ALG-VER-223,Verona Medieval,38,693016560868,0,29.50,59.00,
ALG-VER-223,Verona Medieval,39,693016560875,0,29.50,59.00,
ALG-VER-223,Verona Medieval,40,693016560882,0,29.50,59.00,
ALG-VER-223,Verona Medieval,41,693016560899,0,29.50,59.00,
ALG-VER-223,Verona Medieval,42,693016560905,0,29.50,59.00,
ALG-VER-223,Verona Medieval,43,693016560912,0,29.50,59.00,
ALG-VER-387,Verona Bullseye,34,693016525980,0,44.50,98.95,
ALG-VER-387,Verona Bullseye,35,693016525997,20,44.50,98.95,
ALG-VER-387,Verona Bullseye,36,693016526000,20,44.50,98.95,
ALG-VER-387,Verona Bullseye,37,693016526017,3,44.50,98.95,
ALG-VER-387,Verona Bullseye,38,693016526024,0,44.50,98.95,
ALG-VER-387,Verona Bullseye,39,693016526031,0,44.50,98.95,
ALG-VER-387,Verona Bullseye,40,693016526048,0,44.50,98.95,
ALG-VER-387,Verona Bullseye,41,693016526055,0,44.50,98.95,
ALG-VER-387,Verona Bullseye,42,693016526062,0,44.50,98.95,
ALG-VER-387,Verona Bullseye,43,693016526079,0,44.50,98.95,
ALG-VER-518,Verona Quarry Crackle,34,693016595273,0,44.50,98.95,
ALG-VER-518,Verona Quarry Crackle,35,693016595280,5,44.50,98.95,
ALG-VER-518,Verona Quarry Crackle,36,693016595297,12,44.50,98.95,
ALG-VER-518,Verona Quarry Crackle,37,693016595303,0,44.50,98.95,
ALG-VER-518,Verona Quarry Crackle,38,693016595310,7,44.50,98.95,
ALG-VER-518,Verona Quarry Crackle,39,693016595327,0,44.50,98.95,
ALG-VER-518,Verona Quarry Crackle,40,693016595334,0,44.50,98.95,
ALG-VER-518,Verona Quarry Crackle,41,693016595341,0,44.50,98.95,
ALG-VER-518,Verona Quarry Crackle,42,693016595358,0,44.50,98.95,
ALG-VER-518,Verona Quarry Crackle,43,693016595365,0,44.50,98.95,
ALG-VER-574,Verona Yeehaw Brown,34,693016526284,0,44.50,98.95,
ALG-VER-574,Verona Yeehaw Brown,35,693016526291,0,44.50,98.95,
ALG-VER-574,Verona Yeehaw Brown,36,693016526307,16,44.50,98.95,
ALG-VER-574,Verona Yeehaw Brown,37,693016526314,2,44.50,98.95,
ALG-VER-574,Verona Yeehaw Brown,38,693016526321,0,44.50,98.95,
ALG-VER-574,Verona Yeehaw Brown,39,693016526338,0,44.50,98.95,
ALG-VER-574,Verona Yeehaw Brown,40,693016526345,0,44.50,98.95,
ALG-VER-574,Verona Yeehaw Brown,41,693016526352,0,44.50,98.95,
ALG-VER-574,Verona Yeehaw Brown,42,693016526369,0,44.50,98.95,
ALG-VER-574,Verona Yeehaw Brown,43,693016526376,0,44.50,98.95,
ALG-VER-582,Verona Gemboree,34,693016561025,0,29.50,59.00,
ALG-VER-582,Verona Gemboree,35,693016561032,0,29.50,59.00,
ALG-VER-582,Verona Gemboree,36,693016561049,0,29.50,59.00,
ALG-VER-582,Verona Gemboree,37,693016561056,0,29.50,59.00,
ALG-VER-582,Verona Gemboree,38,693016561063,0,29.50,59.00,
ALG-VER-582,Verona Gemboree,39,693016561070,0,29.50,59.00,
ALG-VER-582,Verona Gemboree,40,693016561087,0,29.50,59.00,
ALG-VER-582,Verona Gemboree,41,693016561094,0,29.50,59.00,
ALG-VER-582,Verona Gemboree,42,693016561100,0,29.50,59.00,
ALG-VER-582,Verona Gemboree,43,693016561117,0,29.50,59.00,
ALG-VER-601,Verona Black Leather,35,693016278985,0,29.50,59.00,
ALG-VER-601,Verona Black Leather,36,693016278992,0,29.50,59.00,
ALG-VER-601,Verona Black Leather,37,693016279005,0,29.50,59.00,
ALG-VER-601,Verona Black Leather,38,693016279012,0,29.50,59.00,
ALG-VER-601,Verona Black Leather,39,693016279029,0,29.50,59.00,
ALG-VER-601,Verona Black Leather,40,693016279036,0,29.50,59.00,
ALG-VER-601,Verona Black Leather,41,693016279043,0,29.50,59.00,
ALG-VER-601,Verona Black Leather,42,693016279050,0,29.50,59.00,
ALG-VER-601,Verona Black Leather,34,693016496235,0,29.50,59.00,
ALG-VER-601,Verona Black Leather,43,693016496242,0,29.50,59.00,
ALG-VER-649,Verona Fiesta De Noche,34,693016526185,0,29.50,59.00,
ALG-VER-649,Verona Fiesta De Noche,35,693016526192,0,29.50,59.00,
ALG-VER-649,Verona Fiesta De Noche,36,693016526208,0,29.50,59.00,
ALG-VER-649,Verona Fiesta De Noche,37,693016526215,0,29.50,59.00,
ALG-VER-649,Verona Fiesta De Noche,38,693016526222,0,29.50,59.00,
