SKU,UPC,Description,MSRP,Stock
ALG-PAL-661,693016570287,Paloma Hieroglyph,119.95,92
ALG-PAL-661,693016570294,Paloma Hieroglyph,119.95,19
ALG-PAL-661W,693016602476,Paloma Hieroglyph Wide,119.95,10
ALG-PAL-661W,693016602483,Paloma Hieroglyph Wide,119.95,39
ALG-PAL-661W,693016602490,Paloma Hieroglyph Wide,119.95,80
ALG-PAL-661W,693016602506,Paloma Hieroglyph Wide,119.95,129
ALG-PAL-661W,693016602513,Paloma Hieroglyph Wide,119.95,130
ALG-PAL-661W,693016602520,Paloma Hieroglyph Wide,119.95,100
ALG-PAL-661W,693016602537,Paloma Hieroglyph Wide,119.95,60
ALG-PAL-661W,693016602544,Paloma Hieroglyph Wide,119.95,38
ALG-PAL-661W,693016602551,Paloma Hieroglyph Wide,119.95,10
ALG-PAL-661W,693016602568,Paloma Hieroglyph Wide,119.95,10
ALG-PAL-713,693016570102,Paloma Chain Mail,119.95,17
ALG-PAL-713,693016570119,Paloma Chain Mail,119.95,62
ALG-PAL-713,693016570126,Paloma Chain Mail,119.95,130
ALG-PAL-713,693016570133,Paloma Chain Mail,119.95,327
ALG-PAL-713,693016570140,Paloma Chain Mail,119.95,531
ALG-PAL-713,693016570157,Paloma Chain Mail,119.95,414
ALG-PAL-713,693016570164,Paloma Chain Mail,119.95,336
ALG-PAL-713,693016570171,Paloma Chain Mail,119.95,178
ALG-PAL-713,693016570188,Paloma Chain Mail,119.95,126
ALG-PAL-713,693016570195,Paloma Chain Mail,119.95,14
ALG-PAL-713W,693016624287,Paloma Chain Mail Wide,119.95,60
ALG-PAL-713W,693016624294,Paloma Chain Mail Wide,119.95,110
ALG-PAL-713W,693016624300,Paloma Chain Mail Wide,119.95,170
ALG-PAL-713W,693016624317,Paloma Chain Mail Wide,119.95,169
ALG-PAL-713W,693016624324,Paloma Chain Mail Wide,119.95,126
ALG-PAL-713W,693016624331,Paloma Chain Mail Wide,119.95,77
ALG-PAL-713W,693016624348,Paloma Chain Mail Wide,119.95,47
ALG-PAL-713W,693016624355,Paloma Chain Mail Wide,119.95,9
ALG-PAL-713W,693016624362,Paloma Chain Mail Wide,119.95,10
ALG-PES-641,693016586677,Pesca Black Butter,109.95,0
ALG-PES-641,693016586684,Pesca Black Butter,109.95,14
ALG-PES-641,693016586691,Pesca Black Butter,109.95,14
ALG-PES-641,693016586707,Pesca Black Butter,109.95,43
ALG-PES-641,693016586714,Pesca Black Butter,109.95,79
ALG-PES-641,693016586721,Pesca Black Butter,109.95,57
ALG-PES-641,693016586738,Pesca Black Butter,109.95,42
ALG-PES-641,693016586745,Pesca Black Butter,109.95,15
ALG-PES-641,693016586752,Pesca Black Butter,109.95,0
ALG-PES-641,693016586769,Pesca Black Butter,109.95,0
ALG-PES-644,693016522088,Pesca Tawny,109.95,0
ALG-PES-644,693016522095,Pesca Tawny,109.95,27
ALG-PES-644,693016522101,Pesca Tawny,109.95,19
ALG-PES-644,693016522118,Pesca Tawny,109.95,25
ALG-PES-644,693016522125,Pesca Tawny,109.95,36
ALG-PES-644,693016522132,Pesca Tawny,109.95,45
ALG-PES-644,693016522149,Pesca Tawny,109.95,21
ALG-PES-644,693016522156,Pesca Tawny,109.95,24
ALG-PES-644,693016522163,Pesca Tawny,109.95,21
ALG-PES-644,693016522170,Pesca Tawny,109.95,0
ALG-PES-647,693016277780,Pesca Cognac,109.95,62
ALG-PES-647,693016277797,Pesca Cognac,109.95,77
ALG-PES-647,693016277803,Pesca Cognac,109.95,105
ALG-PES-647,693016277810,Pesca Cognac,109.95,301
ALG-PES-647,693016277827,Pesca Cognac,109.95,99
ALG-PES-647,693016277834,Pesca Cognac,109.95,0
ALG-PES-647,693016277841,Pesca Cognac,109.95,0
ALG-PES-647,693016277858,Pesca Cognac,109.95,19
ALG-PET-238,693016575466,Petal Ballet - Thrones,119.95,23
ALG-PET-238,693016575473,Petal Ballet - Thrones,119.95,26
ALG-PET-238,693016575480,Petal Ballet - Thrones,119.95,56
ALG-PET-238,693016575497,Petal Ballet - Thrones,119.95,49
ALG-PET-238,693016575503,Petal Ballet - Thrones,119.95,117
ALG-PET-238,693016575510,Petal Ballet - Thrones,119.95,114
ALG-PET-238,693016575527,Petal Ballet - Thrones,119.95,112
ALG-PET-238,693016575534,Petal Ballet - Thrones,119.95,75
ALG-PET-238,693016575541,Petal Ballet - Thrones,119.95,68
ALG-PET-238,693016575558,Petal Ballet - Thrones,119.95,35
ALG-PET-238,693016575565,Petal Ballet - Thrones,119.95,56
ALG-PET-238,693016575572,Petal Ballet - Thrones,119.95,24
ALG-PET-500,693016575220,Petal Ballet - Fractually,119.95,0
ALG-PET-500,693016575237,Petal Ballet - Fractually,119.95,12
ALG-PET-500,693016575244,Petal Ballet - Fractually,119.95,23
ALG-PET-500,693016575251,Petal Ballet - Fractually,119.95,14
ALG-PET-500,693016575268,Petal Ballet - Fractually,119.95,63
ALG-PET-500,693016575275,Petal Ballet - Fractually,119.95,52
ALG-PET-500,693016575282,Petal Ballet - Fractually,119.95,67
ALG-PET-500,693016575299,Petal Ballet - Fractually,119.95,60
ALG-PET-500,693016575305,Petal Ballet - Fractually,119.95,90
ALG-PET-500,693016575312,Petal Ballet - Fractually,119.95,97
ALG-PET-500,693016575329,Petal Ballet - Fractually,119.95,56
ALG-PET-500,693016575336,Petal Ballet - Fractually,119.95,27
ALG-PET-601,693016565900,Petal Ballet - Black Nappa,119.95,0
ALG-PET-601,693016565917,Petal Ballet - Black Nappa,119.95,29
ALG-PET-601,693016565924,Petal Ballet - Black Nappa,119.95,0
ALG-PET-601,693016565931,Petal Ballet - Black Nappa,119.95,0
ALG-PET-601,693016565948,Petal Ballet - Black Nappa,119.95,33
ALG-PET-601,693016565955,Petal Ballet - Black Nappa,119.95,27
ALG-PET-601,693016565962,Petal Ballet - Black Nappa,119.95,5
ALG-PET-601,693016565979,Petal Ballet - Black Nappa,119.95,69
ALG-PET-601,693016565986,Petal Ballet - Black Nappa,119.95,0
ALG-PET-601,693016565993,Petal Ballet - Black Nappa,119.95,70
ALG-PET-601,693016566006,Petal Ballet - Black Nappa,119.95,0
ALG-PET-601,693016566013,Petal Ballet - Black Nappa,119.95,15
ALG-PLA-204,693016600472,Playa Pewter Patent,89.95,0
ALG-PLA-204,693016600489,Playa Pewter Patent,89.95,15
ALG-PLA-204,693016600496,Playa Pewter Patent,89.95,44
ALG-PLA-204,693016600502,Playa Pewter Patent,89.95,95
ALG-PLA-204,693016600519,Playa Pewter Patent,89.95,153
ALG-PLA-204,693016600526,Playa Pewter Patent,89.95,121
ALG-PLA-204,693016600533,Playa Pewter Patent,89.95,75
ALG-PLA-204,693016600540,Playa Pewter Patent,89.95,38
ALG-PLA-204,693016600557,Playa Pewter Patent,89.95,29
ALG-PLA-204,693016600564,Playa Pewter Patent,89.95,0
ALG-PLA-601,693016600373,Playa Black Nappa,89.95,0
ALG-PLA-601,693016600380,Playa Black Nappa,89.95,2
ALG-PLA-601,693016600397,Playa Black Nappa,89.95,34
ALG-PLA-601,693016600403,Playa Black Nappa,89.95,63
ALG-PLA-601,693016600410,Playa Black Nappa,89.95,110
ALG-PLA-601,693016600427,Playa Black Nappa,89.95,86
ALG-PLA-601,693016600434,Playa Black Nappa,89.95,31
ALG-PLA-601,693016600441,Playa Black Nappa,89.95,16
ALG-PLA-601,693016600458,Playa Black Nappa,89.95,9
ALG-PLA-601,693016600465,Playa Black Nappa,89.95,0
ALG-SEV-144,693016571000,Seville Cherry Cube,129.95,0
ALG-SEV-144,693016571017,Seville Cherry Cube,129.95,0
ALG-SEV-144,693016571024,Seville Cherry Cube,129.95,0
ALG-SEV-144,693016571031,Seville Cherry Cube,129.95,0
ALG-SEV-144,693016571048,Seville Cherry Cube,129.95,0
ALG-SEV-144,693016571055,Seville Cherry Cube,129.95,0
ALG-SEV-144,693016571062,Seville Cherry Cube,129.95,0
ALG-SEV-144,693016571079,Seville Cherry Cube,129.95,0
ALG-SEV-144,693016571086,Seville Cherry Cube,129.95,0
ALG-SEV-144,693016571093,Seville Cherry Cube,129.95,0
ALG-SEV-145,693016587278,Seville Honeycomb Blues,129.95,0
ALG-SEV-145,693016587285,Seville Honeycomb Blues,129.95,9
ALG-SEV-145,693016587292,Seville Honeycomb Blues,129.95,10
ALG-SEV-145,693016587308,Seville Honeycomb Blues,129.95,47
ALG-SEV-145,693016587315,Seville Honeycomb Blues,129.95,48
ALG-SEV-145,693016587322,Seville Honeycomb Blues,129.95,52
ALG-SEV-145,693016587339,Seville Honeycomb Blues,129.95,47
ALG-SEV-145,693016587346,Seville Honeycomb Blues,129.95,13
ALG-SEV-145,693016587353,Seville Honeycomb Blues,129.95,0
ALG-SEV-145,693016587360,Seville Honeycomb Blues,129.95,0
ALG-SEV-453,693016610945,Seville Ric Rack Rainbow,129.95,0
ALG-SEV-453,693016610952,Seville Ric Rack Rainbow,129.95,4
ALG-SEV-453,693016610969,Seville Ric Rack Rainbow,129.95,20
ALG-SEV-453,693016610976,Seville Ric Rack Rainbow,129.95,30
ALG-SEV-453,693016610983,Seville Ric Rack Rainbow,129.95,17
ALG-SEV-453,693016610990,Seville Ric Rack Rainbow,129.95,0
ALG-SEV-453,693016611003,Seville Ric Rack Rainbow,129.95,0
ALG-SEV-453,693016611010,Seville Ric Rack Rainbow,129.95,0
ALG-SEV-453,693016611027,Seville Ric Rack Rainbow,129.95,0
ALG-SEV-530,693016587377,Seville Black Dazzler,129.95,0
ALG-SEV-530,693016587384,Seville Black Dazzler,129.95,8
ALG-SEV-530,693016587391,Seville Black Dazzler,129.95,23
ALG-SEV-530,693016587407,Seville Black Dazzler,129.95,42
ALG-SEV-530,693016587414,Seville Black Dazzler,129.95,81
ALG-SEV-530,693016587421,Seville Black Dazzler,129.95,71
ALG-SEV-530,693016587438,Seville Black Dazzler,129.95,73
ALG-SEV-530,693016587445,Seville Black Dazzler,129.95,37
ALG-SEV-530,693016587452,Seville Black Dazzler,129.95,6
ALG-SEV-530,693016587469,Seville Black Dazzler,129.95,0
ALG-SEV-574,693016506255,Seville Pro Yeehaw Brown,129.95,0
ALG-SEV-574,693016506262,Seville Pro Yeehaw Brown,129.95,12
ALG-SEV-574,693016506279,Seville Pro Yeehaw Brown,129.95,39
ALG-SEV-574,693016506286,Seville Pro Yeehaw Brown,129.95,63
ALG-SEV-574,693016506293,Seville Pro Yeehaw Brown,129.95,84
ALG-SEV-574,693016506309,Seville Pro Yeehaw Brown,129.95,115
ALG-SEV-574,693016506316,Seville Pro Yeehaw Brown,129.95,70
ALG-SEV-574,693016506323,Seville Pro Yeehaw Brown,129.95,45
ALG-SEV-574,693016506330,Seville Pro Yeehaw Brown,129.95,25
ALG-SEV-574,693016506347,Seville Pro Yeehaw Brown,129.95,0
ALG-SEV-579,693016610846,Seville Dame,129.95,17
ALG-SEV-579,693016610853,Seville Dame,129.95,48
ALG-SEV-579,693016610860,Seville Dame,129.95,90
ALG-SEV-579,693016610877,Seville Dame,129.95,93
ALG-SEV-579,693016610884,Seville Dame,129.95,65
ALG-SEV-579,693016610891,Seville Dame,129.95,35
ALG-SEV-579,693016610907,Seville Dame,129.95,21
ALG-SEV-579,693016610914,Seville Dame,129.95,0
ALG-SEV-579,693016610921,Seville Dame,129.95,0
ALG-SEV-627,693016571307,Seville Tetrus Blue,129.95,0
ALG-SEV-627,693016571314,Seville Tetrus Blue,129.95,8
ALG-SEV-627,693016571321,Seville Tetrus Blue,129.95,27
ALG-SEV-627,693016571338,Seville Tetrus Blue,129.95,42
ALG-SEV-627,693016571345,Seville Tetrus Blue,129.95,86
ALG-SEV-627,693016571352,Seville Tetrus Blue,129.95,97
ALG-SEV-627,693016571369,Seville Tetrus Blue,129.95,73
ALG-SEV-627,693016571376,Seville Tetrus Blue,129.95,41
ALG-SEV-627,693016571383,Seville Tetrus Blue,129.95,0
ALG-SEV-627,693016571390,Seville Tetrus Blue,129.95,0
ALG-SEV-627W,693016604463,Seville Tetrus Blue Wide,129.95,0
ALG-SEV-627W,693016604470,Seville Tetrus Blue Wide,129.95,0
ALG-SEV-627W,693016604487,Seville Tetrus Blue Wide,129.95,0
ALG-SEV-627W,693016604494,Seville Tetrus Blue Wide,129.95,0
ALG-SEV-627W,693016604500,Seville Tetrus Blue Wide,129.95,0
ALG-SEV-627W,693016604517,Seville Tetrus Blue Wide,129.95,0
ALG-SEV-627W,693016604524,Seville Tetrus Blue Wide,129.95,0
ALG-SEV-627W,693016604531,Seville Tetrus Blue Wide,129.95,0
ALG-SEV-627W,693016604548,Seville Tetrus Blue Wide,129.95,0
ALG-SEV-627W,693016604555,Seville Tetrus Blue Wide,129.95,0
ALG-SEV-640,693016611041,Seville Jet Luster,129.95,54
ALG-SEV-640,693016611058,Seville Jet Luster,129.95,108
ALG-SEV-640,693016611065,Seville Jet Luster,129.95,176
ALG-SEV-640,693016611072,Seville Jet Luster,129.95,182
ALG-SEV-640,693016611089,Seville Jet Luster,129.95,139
ALG-SEV-640,693016611096,Seville Jet Luster,129.95,82
ALG-SEV-640,693016611102,Seville Jet Luster,129.95,41
ALG-SEV-640,693016611119,Seville Jet Luster,129.95,0
ALG-SEV-640,693016611126,Seville Jet Luster,129.95,0
ALG-SEV-691,693016535187,Seville Yeehaw Black,129.95,0
ALG-SEV-691,693016535194,Seville Yeehaw Black,129.95,16
ALG-SEV-691,693016535200,Seville Yeehaw Black,129.95,28
ALG-SEV-691,693016535217,Seville Yeehaw Black,129.95,45
ALG-SEV-691,693016535224,Seville Yeehaw Black,129.95,72
ALG-SEV-691,693016535231,Seville Yeehaw Black,129.95,75
ALG-SEV-691,693016535248,Seville Yeehaw Black,129.95,62
ALG-SEV-691,693016535255,Seville Yeehaw Black,129.95,52
ALG-SEV-691,693016535262,Seville Yeehaw Black,129.95,18
ALG-SEV-691,693016535279,Seville Yeehaw Black,129.95,0
ALG-SIT-148,693016614950,Sitka Vortex,149.95,0
ALG-SIT-148,693016614967,Sitka Vortex,149.95,0
ALG-SIT-148,693016614974,Sitka Vortex,149.95,0
ALG-SIT-148,693016614981,Sitka Vortex,149.95,0
ALG-SIT-148,693016614998,Sitka Vortex,149.95,0
ALG-SIT-148,693016615001,Sitka Vortex,149.95,0
ALG-SIT-148,693016615018,Sitka Vortex,149.95,0
ALG-SIT-148,693016615025,Sitka Vortex,149.95,0
ALG-SIT-148,693016615032,Sitka Vortex,149.95,0
ALG-SIT-491,693016615056,Sitka Snowflake Black,149.95,0
ALG-SIT-491,693016615063,Sitka Snowflake Black,149.95,0
ALG-SIT-491,693016615070,Sitka Snowflake Black,149.95,0
ALG-SIT-491,693016615087,Sitka Snowflake Black,149.95,0
ALG-SIT-491,693016615094,Sitka Snowflake Black,149.95,0
ALG-SIT-491,693016615100,Sitka Snowflake Black,149.95,0
ALG-SIT-491,693016615117,Sitka Snowflake Black,149.95,0
ALG-SIT-491,693016615124,Sitka Snowflake Black,149.95,0
ALG-SIT-491,693016615131,Sitka Snowflake Black,149.95,0
ALG-SIT-492,693016615155,Sitka Snowflake Choco,149.95,0
ALG-SIT-492,693016615162,Sitka Snowflake Choco,149.95,0
ALG-SIT-492,693016615179,Sitka Snowflake Choco,149.95,0
ALG-SIT-492,693016615186,Sitka Snowflake Choco,149.95,0
ALG-SIT-492,693016615193,Sitka Snowflake Choco,149.95,0
ALG-SIT-492,693016615209,Sitka Snowflake Choco,149.95,0
ALG-SIT-492,693016615216,Sitka Snowflake Choco,149.95,0
ALG-SIT-492,693016615223,Sitka Snowflake Choco,149.95,0
ALG-SIT-492,693016615230,Sitka Snowflake Choco,149.95,0
ALG-SIT-901,693016574704,Sitka Black Silver Waterproof,149.95,0
ALG-SIT-901,693016574711,Sitka Black Silver Waterproof,149.95,5
ALG-SIT-901,693016574728,Sitka Black Silver Waterproof,149.95,0
ALG-SIT-901,693016574735,Sitka Black Silver Waterproof,149.95,2
ALG-SIT-901,693016574742,Sitka Black Silver Waterproof,149.95,0
ALG-SIT-901,693016574759,Sitka Black Silver Waterproof,149.95,2
ALG-SIT-901,693016574766,Sitka Black Silver Waterproof,149.95,0
ALG-SIT-901,693016574773,Sitka Black Silver Waterproof,149.95,0
ALG-SIT-901,693016574780,Sitka Black Silver Waterproof,149.95,2
ALG-SIT-901,693016574797,Sitka Black Silver Waterproof,149.95,0
ALG-SIT-902,693016574803,Sitka Choco Gold Waterproof,149.95,0
ALG-SIT-902,693016574810,Sitka Choco Gold Waterproof,149.95,0
ALG-SIT-902,693016574827,Sitka Choco Gold Waterproof,149.95,0
ALG-SIT-902,693016574834,Sitka Choco Gold Waterproof,149.95,0
ALG-SIT-902,693016574841,Sitka Choco Gold Waterproof,149.95,0
ALG-SIT-902,693016574858,Sitka Choco Gold Waterproof,149.95,0
ALG-SIT-902,693016574865,Sitka Choco Gold Waterproof,149.95,0
ALG-SIT-902,693016574872,Sitka Choco Gold Waterproof,149.95,0
ALG-SIT-902,693016574889,Sitka Choco Gold Waterproof,149.95,4
ALG-SIT-902,693016574896,Sitka Choco Gold Waterproof,149.95,0
ALG-TAY-611,693016385904,Taylor Black Shiny,129.95,0
ALG-TAY-611,693016385911,Taylor Black Shiny,129.95,19
ALG-TAY-611,693016385928,Taylor Black Shiny,129.95,78
ALG-TAY-611,693016385935,Taylor Black Shiny,129.95,93
ALG-TAY-611,693016385942,Taylor Black Shiny,129.95,37
ALG-TAY-611,693016385959,Taylor Black Shiny,129.95,48
ALG-TAY-611,693016385966,Taylor Black Shiny,129.95,8
ALG-TAY-611,693016385973,Taylor Black Shiny,129.95,0
ALG-TAY-611,693016385980,Taylor Black Shiny,129.95,0
ALG-TAY-611,693016385997,Taylor Black Shiny,129.95,0
ALG-TWI-579,693016611348,Twisp Dame,159.95,0
ALG-TWI-579,693016611355,Twisp Dame,159.95,0
ALG-TWI-579,693016611362,Twisp Dame,159.95,0
ALG-TWI-579,693016611379,Twisp Dame,159.95,0
ALG-TWI-579,693016611386,Twisp Dame,159.95,0
ALG-TWI-579,693016611393,Twisp Dame,159.95,0
ALG-TWI-579,693016611409,Twisp Dame,159.95,0
ALG-TWI-579,693016611416,Twisp Dame,159.95,0
ALG-TWI-579,693016611423,Twisp Dame,159.95,0
ALG-TWI-656,693016611447,Twisp Hazelnut Wool,159.95,0
ALG-TWI-656,693016611454,Twisp Hazelnut Wool,159.95,0
ALG-TWI-656,693016611461,Twisp Hazelnut Wool,159.95,0
ALG-TWI-656,693016611478,Twisp Hazelnut Wool,159.95,0
ALG-TWI-656,693016611485,Twisp Hazelnut Wool,159.95,0
ALG-TWI-656,693016611492,Twisp Hazelnut Wool,159.95,0
ALG-TWI-656,693016611508,Twisp Hazelnut Wool,159.95,0
ALG-TWI-656,693016611515,Twisp Hazelnut Wool,159.95,0
ALG-TWI-656,693016611522,Twisp Hazelnut Wool,159.95,0
ALG-TWI-657,693016611546,Twisp Ash Wool,159.95,0
ALG-TWI-657,693016611553,Twisp Ash Wool,159.95,0
ALG-TWI-657,693016611560,Twisp Ash Wool,159.95,0
ALG-TWI-657,693016611577,Twisp Ash Wool,159.95,0
ALG-TWI-657,693016611584,Twisp Ash Wool,159.95,0
ALG-TWI-657,693016611591,Twisp Ash Wool,159.95,0
ALG-TWI-657,693016611607,Twisp Ash Wool,159.95,0
ALG-TWI-657,693016611614,Twisp Ash Wool,159.95,0
ALG-TWI-657,693016611621,Twisp Ash Wool,159.95,0
ALG-TWI-671,693016611645,Twisp Beauty Blur,159.95,0
ALG-TWI-671,693016611652,Twisp Beauty Blur,159.95,0
ALG-TWI-671,693016611669,Twisp Beauty Blur,159.95,0
ALG-TWI-671,693016611676,Twisp Beauty Blur,159.95,0
ALG-TWI-671,693016611683,Twisp Beauty Blur,159.95,0
ALG-TWI-671,693016611690,Twisp Beauty Blur,159.95,0
ALG-TWI-671,693016611706,Twisp Beauty Blur,159.95,0
ALG-TWI-671,693016611713,Twisp Beauty Blur,159.95,0
ALG-TWI-671,693016611720,Twisp Beauty Blur,159.95,0
ALG-VER-777,693016595174,Verona Viewmaster,98.95,0
ALG-VER-777,693016595181,Verona Viewmaster,98.95,14
ALG-VER-777,693016595198,Verona Viewmaster,98.95,84
ALG-VER-777,693016595204,Verona Viewmaster,98.95,176
ALG-VER-777,693016595211,Verona Viewmaster,98.95,285
ALG-VER-777,693016595228,Verona Viewmaster,98.95,225
ALG-VER-777,693016595235,Verona Viewmaster,98.95,101
ALG-VER-777,693016595242,Verona Viewmaster,98.95,47
ALG-VER-777,693016595259,Verona Viewmaster,98.95,33
ALG-VER-777,693016595266,Verona Viewmaster,98.95,0
ALG-VER-881C,693016595471,Verona Coal Chain Gang,98.95,0
ALG-VER-881C,693016595488,Verona Coal Chain Gang,98.95,31
ALG-VER-881C,693016595495,Verona Coal Chain Gang,98.95,99
ALG-VER-881C,693016595501,Verona Coal Chain Gang,98.95,228
ALG-VER-881C,693016595518,Verona Coal Chain Gang,98.95,322
ALG-VER-881C,693016595525,Verona Coal Chain Gang,98.95,196
ALG-VER-881C,693016595532,Verona Coal Chain Gang,98.95,93
ALG-VER-881C,693016595549,Verona Coal Chain Gang,98.95,97
ALG-VER-881C,693016595556,Verona Coal Chain Gang,98.95,40
ALG-VER-881C,693016595563,Verona Coal Chain Gang,98.95,0
ALG-VIE-871,693016597772,Vienna Cowgirl Tar,98.95,0
ALG-VIE-871,693016597789,Vienna Cowgirl Tar,98.95,11
ALG-VIE-871,693016597796,Vienna Cowgirl Tar,98.95,58
ALG-VIE-871,693016597802,Vienna Cowgirl Tar,98.95,118
ALG-VIE-871,693016597819,Vienna Cowgirl Tar,98.95,172
ALG-VIE-871,693016597826,Vienna Cowgirl Tar,98.95,99
ALG-VIE-871,693016597833,Vienna Cowgirl Tar,98.95,28
ALG-VIE-871,693016597840,Vienna Cowgirl Tar,98.95,21
ALG-VIE-871,693016597857,Vienna Cowgirl Tar,98.95,12
ALG-VIE-871,693016597864,Vienna Cowgirl Tar,98.95,0
ALG-VIE-872,693016597277,Vienna Cowgirl Tobacco,98.95,0
ALG-VIE-872,693016597284,Vienna Cowgirl Tobacco,98.95,24
ALG-VIE-872,693016597291,Vienna Cowgirl Tobacco,98.95,69
ALG-VIE-872,693016597307,Vienna Cowgirl Tobacco,98.95,147
ALG-VIE-872,693016597314,Vienna Cowgirl Tobacco,98.95,135
ALG-VIE-872,693016597321,Vienna Cowgirl Tobacco,98.95,126
ALG-VIE-872,693016597338,Vienna Cowgirl Tobacco,98.95,60
ALG-VIE-872,693016597345,Vienna Cowgirl Tobacco,98.95,73
ALG-VIE-872,693016597352,Vienna Cowgirl Tobacco,98.95,30
ALG-VIE-872,693016597369,Vienna Cowgirl Tobacco,98.95,0
ALG-VIK-600N,693016597970,Viki White Needles & Pins,109.95,0
ALG-VIK-600N,693016597987,Viki White Needles & Pins,109.95,4
ALG-VIK-600N,693016597994,Viki White Needles & Pins,109.95,0
ALG-VIK-600N,693016598007,Viki White Needles & Pins,109.95,0
ALG-VIK-600N,693016598014,Viki White Needles & Pins,109.95,6
ALG-VIK-600N,693016598021,Viki White Needles & Pins,109.95,0
ALG-VIK-600N,693016598038,Viki White Needles & Pins,109.95,0
ALG-VIK-600N,693016598045,Viki White Needles & Pins,109.95,0
ALG-VIK-600N,693016598052,Viki White Needles & Pins,109.95,0
ALG-VIK-600N,693016598069,Viki White Needles & Pins,109.95,0
ALG-VIK-601N,693016598076,Viki Black Needles & Pins,109.95,0
ALG-VIK-601N,693016598083,Viki Black Needles & Pins,109.95,6
ALG-VIK-601N,693016598090,Viki Black Needles & Pins,109.95,0
ALG-VIK-601N,693016598106,Viki Black Needles & Pins,109.95,0
ALG-VIK-601N,693016598113,Viki Black Needles & Pins,109.95,0
ALG-VIK-601N,693016598120,Viki Black Needles & Pins,109.95,0
ALG-VIK-601N,693016598137,Viki Black Needles & Pins,109.95,0
ALG-VIK-601N,693016598144,Viki Black Needles & Pins,109.95,0
ALG-VIK-601N,693016598151,Viki Black Needles & Pins,109.95,0
ALG-VIK-601N,693016598168,Viki Black Needles & Pins,109.95,0
ALG-VIK-647N,693016597871,Viki Cognac Needles & Pins,109.95,0
ALG-VIK-647N,693016597888,Viki Cognac Needles & Pins,109.95,0
ALG-VIK-647N,693016597895,Viki Cognac Needles & Pins,109.95,0
ALG-VIK-647N,693016597901,Viki Cognac Needles & Pins,109.95,25
ALG-VIK-647N,693016597918,Viki Cognac Needles & Pins,109.95,79
ALG-VIK-647N,693016597925,Viki Cognac Needles & Pins,109.95,70
ALG-VIK-647N,693016597932,Viki Cognac Needles & Pins,109.95,50
ALG-VIK-647N,693016597949,Viki Cognac Needles & Pins,109.95,30
ALG-VIK-647N,693016597956,Viki Cognac Needles & Pins,109.95,22
ALG-VIK-647N,693016597963,Viki Cognac Needles & Pins,109.95,0
ALG-VIT-301,693016601479,Vita Red Scribble,89.95,0
ALG-VIT-301,693016601486,Vita Red Scribble,89.95,10
ALG-VIT-301,693016601493,Vita Red Scribble,89.95,39
ALG-VIT-301,693016601509,Vita Red Scribble,89.95,107
ALG-VIT-301,693016601516,Vita Red Scribble,89.95,140
ALG-VIT-301,693016601523,Vita Red Scribble,89.95,150
ALG-VIT-301,693016601530,Vita Red Scribble,89.95,98
ALG-VIT-301,693016601547,Vita Red Scribble,89.95,50
ALG-VIT-301,693016601554,Vita Red Scribble,89.95,22
ALG-VIT-301,693016601561,Vita Red Scribble,89.95,0
ALG-VIT-311,693016601578,Vita Black Peace & Love,89.95,0
ALG-VIT-311,693016601585,Vita Black Peace & Love,89.95,12
ALG-VIT-311,693016601592,Vita Black Peace & Love,89.95,39
ALG-VIT-311,693016601608,Vita Black Peace & Love,89.95,80
ALG-VIT-311,693016601615,Vita Black Peace & Love,89.95,115
ALG-VIT-311,693016601622,Vita Black Peace & Love,89.95,126
ALG-VIT-311,693016601639,Vita Black Peace & Love,89.95,78
ALG-VIT-311,693016601646,Vita Black Peace & Love,89.95,36
ALG-VIT-311,693016601653,Vita Black Peace & Love,89.95,20
ALG-VIT-311,693016601660,Vita Black Peace & Love,89.95,0
