Inventory Reference,Inventory Date,Vendor Number,Buyer Part Number,UPC,Product Description,Qty
170714,20170714,1936304,ALG-VAL-447,693016596874,Valentina Blissful,0,
170714,20170714,1936304,ALG-VAL-447,693016596881,Valentina Blissful,0,
170714,20170714,1936304,ALG-VAL-447,693016596898,Valentina Blissful,5,
170714,20170714,1936304,ALG-VAL-447,693016596904,Valentina Blissful,0,
170714,20170714,1936304,ALG-VAL-447,693016596911,Valentina Blissful,0,
170714,20170714,1936304,ALG-VAL-447,693016596928,Valentina Blissful,0,
170714,20170714,1936304,ALG-VAL-447,693016596935,Valentina Blissful,0,
170714,20170714,1936304,ALG-VAL-447,693016596942,Valentina Blissful,0,
170714,20170714,1936304,ALG-VAL-447,693016596959,Valentina Blissful,0,
170714,20170714,1936304,ALG-VAL-447,693016596966,Valentina Blissful,0,
170714,20170714,1936304,ALG-VAL-529,693016596775,Valentina Gold Dazzler,0,
170714,20170714,1936304,ALG-VAL-529,693016596782,Valentina Gold Dazzler,2,
170714,20170714,1936304,ALG-VAL-529,693016596799,Valentina Gold Dazzler,0,
170714,20170714,1936304,ALG-VAL-529,693016596805,Valentina Gold Dazzler,0,
170714,20170714,1936304,ALG-VAL-529,693016596812,Valentina Gold Dazzler,0,
170714,20170714,1936304,ALG-VAL-529,693016596829,Valentina Gold Dazzler,0,
170714,20170714,1936304,ALG-VAL-529,693016596836,Valentina Gold Dazzler,2,
170714,20170714,1936304,ALG-VAL-529,693016596843,Valentina Gold Dazzler,0,
170714,20170714,1936304,ALG-VAL-529,693016596850,Valentina Gold Dazzler,0,
170714,20170714,1936304,ALG-VAL-529,693016596867,Valentina Gold Dazzler,0,
170714,20170714,1936304,ALG-VAL-532,693016597079,Valentina Pewter Dazzler,0,
170714,20170714,1936304,ALG-VAL-532,693016597086,Valentina Pewter Dazzler,0,
170714,20170714,1936304,ALG-VAL-532,693016597093,Valentina Pewter Dazzler,0,
170714,20170714,1936304,ALG-VAL-532,693016597109,Valentina Pewter Dazzler,0,
170714,20170714,1936304,ALG-VAL-532,693016597116,Valentina Pewter Dazzler,0,
170714,20170714,1936304,ALG-VAL-532,693016597123,Valentina Pewter Dazzler,2,
170714,20170714,1936304,ALG-VAL-532,693016597130,Valentina Pewter Dazzler,0,
170714,20170714,1936304,ALG-VAL-532,693016597147,Valentina Pewter Dazzler,0,
170714,20170714,1936304,ALG-VAL-532,693016597154,Valentina Pewter Dazzler,0,
170714,20170714,1936304,ALG-VAL-532,693016597161,Valentina Pewter Dazzler,0,
170714,20170714,1936304,ALG-VAL-535,693016563203,Valentina Steel Rosette,0,
170714,20170714,1936304,ALG-VAL-535,693016563210,Valentina Steel Rosette,0,
170714,20170714,1936304,ALG-VAL-535,693016563227,Valentina Steel Rosette,0,
170714,20170714,1936304,ALG-VAL-535,693016563234,Valentina Steel Rosette,0,
170714,20170714,1936304,ALG-VAL-535,693016563241,Valentina Steel Rosette,0,
170714,20170714,1936304,ALG-VAL-535,693016563258,Valentina Steel Rosette,0,
170714,20170714,1936304,ALG-VAL-535,693016563265,Valentina Steel Rosette,0,
170714,20170714,1936304,ALG-VAL-535,693016563272,Valentina Steel Rosette,0,
170714,20170714,1936304,ALG-VAL-535,693016563289,Valentina Steel Rosette,0,
170714,20170714,1936304,ALG-VAL-535,693016563296,Valentina Steel Rosette,0,
170714,20170714,1936304,ALG-VAL-563,693016528585,Valentina Iron Lady,0,
170714,20170714,1936304,ALG-VAL-563,693016528592,Valentina Iron Lady,0,
170714,20170714,1936304,ALG-VAL-563,693016528608,Valentina Iron Lady,0,
170714,20170714,1936304,ALG-VAL-563,693016528615,Valentina Iron Lady,0,
170714,20170714,1936304,ALG-VAL-563,693016528622,Valentina Iron Lady,0,
170714,20170714,1936304,ALG-VAL-563,693016528639,Valentina Iron Lady,0,
170714,20170714,1936304,ALG-VAL-563,693016528646,Valentina Iron Lady,0,
170714,20170714,1936304,ALG-VAL-563,693016528653,Valentina Iron Lady,0,
170714,20170714,1936304,ALG-VAL-563,693016528660,Valentina Iron Lady,0,
170714,20170714,1936304,ALG-VAL-563,693016528677,Valentina Iron Lady,0,
170714,20170714,1936304,ALG-VAL-676,693016597178,Valentina Black Leaf,0,
170714,20170714,1936304,ALG-VAL-676,693016597185,Valentina Black Leaf,0,
170714,20170714,1936304,ALG-VAL-676,693016597192,Valentina Black Leaf,0,
170714,20170714,1936304,ALG-VAL-676,693016597208,Valentina Black Leaf,0,
170714,20170714,1936304,ALG-VAL-676,693016597215,Valentina Black Leaf,2,
170714,20170714,1936304,ALG-VAL-676,693016597222,Valentina Black Leaf,0,
170714,20170714,1936304,ALG-VAL-676,693016597239,Valentina Black Leaf,0,
170714,20170714,1936304,ALG-VAL-676,693016597246,Valentina Black Leaf,0,
170714,20170714,1936304,ALG-VAL-676,693016597253,Valentina Black Leaf,0,
170714,20170714,1936304,ALG-VAL-676,693016597260,Valentina Black Leaf,0,
170714,20170714,1936304,ALG-VAL-851,693016596973,Valentina Aqua Flora,0,
170714,20170714,1936304,ALG-VAL-851,693016596980,Valentina Aqua Flora,0,
170714,20170714,1936304,ALG-VAL-851,693016596997,Valentina Aqua Flora,0,
170714,20170714,1936304,ALG-VAL-851,693016597000,Valentina Aqua Flora,0,
170714,20170714,1936304,ALG-VAL-851,693016597017,Valentina Aqua Flora,0,
170714,20170714,1936304,ALG-VAL-851,693016597024,Valentina Aqua Flora,0,
170714,20170714,1936304,ALG-VAL-851,693016597031,Valentina Aqua Flora,0,
170714,20170714,1936304,ALG-VAL-851,693016597048,Valentina Aqua Flora,0,
170714,20170714,1936304,ALG-VAL-851,693016597055,Valentina Aqua Flora,0,
170714,20170714,1936304,ALG-VAL-851,693016597062,Valentina Aqua Flora,0,
170714,20170714,1936304,ALG-VAL-971,693016562800,Valentina Brushed Black,0,
170714,20170714,1936304,ALG-VAL-971,693016562817,Valentina Brushed Black,0,
170714,20170714,1936304,ALG-VAL-971,693016562824,Valentina Brushed Black,0,
170714,20170714,1936304,ALG-VAL-971,693016562831,Valentina Brushed Black,0,
170714,20170714,1936304,ALG-VAL-971,693016562848,Valentina Brushed Black,0,
170714,20170714,1936304,ALG-VAL-971,693016562855,Valentina Brushed Black,0,
170714,20170714,1936304,ALG-VAL-971,693016562862,Valentina Brushed Black,0,
170714,20170714,1936304,ALG-VAL-971,693016562879,Valentina Brushed Black,0,
170714,20170714,1936304,ALG-VAL-971,693016562886,Valentina Brushed Black,0,
170714,20170714,1936304,ALG-VAL-971,693016562893,Valentina Brushed Black,0,
170714,20170714,1936304,ALG-VAN-139,693016595778,Vanessa Perennial,0,
170714,20170714,1936304,ALG-VAN-139,693016595785,Vanessa Perennial,0,
170714,20170714,1936304,ALG-VAN-139,693016595792,Vanessa Perennial,2,
170714,20170714,1936304,ALG-VAN-139,693016595808,Vanessa Perennial,0,
170714,20170714,1936304,ALG-VAN-139,693016595815,Vanessa Perennial,0,
170714,20170714,1936304,ALG-VAN-139,693016595822,Vanessa Perennial,0,
170714,20170714,1936304,ALG-VAN-139,693016595839,Vanessa Perennial,0,
170714,20170714,1936304,ALG-VAN-139,693016595846,Vanessa Perennial,0,
170714,20170714,1936304,ALG-VAN-139,693016595853,Vanessa Perennial,0,
170714,20170714,1936304,ALG-VAN-139,693016595860,Vanessa Perennial,0,
170714,20170714,1936304,ALG-VAN-140,693016595877,Vanessa Wavy Navy,0,
170714,20170714,1936304,ALG-VAN-140,693016595884,Vanessa Wavy Navy,0,
170714,20170714,1936304,ALG-VAN-140,693016595891,Vanessa Wavy Navy,0,
170714,20170714,1936304,ALG-VAN-140,693016595907,Vanessa Wavy Navy,0,
170714,20170714,1936304,ALG-VAN-140,693016595914,Vanessa Wavy Navy,0,
170714,20170714,1936304,ALG-VAN-140,693016595921,Vanessa Wavy Navy,0,
170714,20170714,1936304,ALG-VAN-140,693016595938,Vanessa Wavy Navy,0,
170714,20170714,1936304,ALG-VAN-140,693016595945,Vanessa Wavy Navy,0,
170714,20170714,1936304,ALG-VAN-140,693016595952,Vanessa Wavy Navy,2,
170714,20170714,1936304,ALG-VAN-140,693016595969,Vanessa Wavy Navy,0,
170714,20170714,1936304,ALG-VAN-151,693016595976,Vanessa Black Handcraft,0,
170714,20170714,1936304,ALG-VAN-151,693016595983,Vanessa Black Handcraft,16,
170714,20170714,1936304,ALG-VAN-151,693016595990,Vanessa Black Handcraft,29,
170714,20170714,1936304,ALG-VAN-151,693016596003,Vanessa Black Handcraft,0,
170714,20170714,1936304,ALG-VAN-151,693016596010,Vanessa Black Handcraft,0,
170714,20170714,1936304,ALG-VAN-151,693016596027,Vanessa Black Handcraft,0,
170714,20170714,1936304,ALG-VAN-151,693016596034,Vanessa Black Handcraft,0,
170714,20170714,1936304,ALG-VAN-151,693016596041,Vanessa Black Handcraft,0,
170714,20170714,1936304,ALG-VAN-151,693016596058,Vanessa Black Handcraft,0,
170714,20170714,1936304,ALG-VAN-151,693016596065,Vanessa Black Handcraft,0,
170714,20170714,1936304,ALG-VAN-203,693016555826,Vanessa Pewter Hand Craft,0,
170714,20170714,1936304,ALG-VAN-203,693016555833,Vanessa Pewter Hand Craft,13,
170714,20170714,1936304,ALG-VAN-203,693016555840,Vanessa Pewter Hand Craft,0,
170714,20170714,1936304,ALG-VAN-203,693016555857,Vanessa Pewter Hand Craft,0,
170714,20170714,1936304,ALG-VAN-203,693016555864,Vanessa Pewter Hand Craft,0,
170714,20170714,1936304,ALG-VAN-203,693016555871,Vanessa Pewter Hand Craft,0,
170714,20170714,1936304,ALG-VAN-203,693016555888,Vanessa Pewter Hand Craft,0,
170714,20170714,1936304,ALG-VAN-203,693016555895,Vanessa Pewter Hand Craft,0,
170714,20170714,1936304,ALG-VAN-203,693016555901,Vanessa Pewter Hand Craft,0,
170714,20170714,1936304,ALG-VAN-203,693016555918,Vanessa Pewter Hand Craft,0,
170714,20170714,1936304,ALG-VAN-204,693016528189,Vanessa Pewter Easy,0,
170714,20170714,1936304,ALG-VAN-204,693016528196,Vanessa Pewter Easy,0,
170714,20170714,1936304,ALG-VAN-204,693016528202,Vanessa Pewter Easy,0,
170714,20170714,1936304,ALG-VAN-204,693016528219,Vanessa Pewter Easy,0,
170714,20170714,1936304,ALG-VAN-204,693016528226,Vanessa Pewter Easy,0,
170714,20170714,1936304,ALG-VAN-204,693016528233,Vanessa Pewter Easy,0,
170714,20170714,1936304,ALG-VAN-204,693016528240,Vanessa Pewter Easy,0,
170714,20170714,1936304,ALG-VAN-204,693016528257,Vanessa Pewter Easy,0,
170714,20170714,1936304,ALG-VAN-204,693016528264,Vanessa Pewter Easy,0,
170714,20170714,1936304,ALG-VAN-204,693016528271,Vanessa Pewter Easy,0,
170714,20170714,1936304,ALG-VAN-252,693016596171,Vanessa Earthen,0,
170714,20170714,1936304,ALG-VAN-252,693016596188,Vanessa Earthen,3,
170714,20170714,1936304,ALG-VAN-252,693016596195,Vanessa Earthen,20,
170714,20170714,1936304,ALG-VAN-252,693016596201,Vanessa Earthen,0,
170714,20170714,1936304,ALG-VAN-252,693016596218,Vanessa Earthen,0,
170714,20170714,1936304,ALG-VAN-252,693016596225,Vanessa Earthen,0,
170714,20170714,1936304,ALG-VAN-252,693016596232,Vanessa Earthen,0,
170714,20170714,1936304,ALG-VAN-252,693016596249,Vanessa Earthen,0,
170714,20170714,1936304,ALG-VAN-252,693016596256,Vanessa Earthen,0,
170714,20170714,1936304,ALG-VAN-252,693016596263,Vanessa Earthen,0,
170714,20170714,1936304,ALG-VAN-321,693016528080,Vanessa Silver Gerber,0,
170714,20170714,1936304,ALG-VAN-321,693016528097,Vanessa Silver Gerber,0,
170714,20170714,1936304,ALG-VAN-321,693016528103,Vanessa Silver Gerber,0,
170714,20170714,1936304,ALG-VAN-321,693016528110,Vanessa Silver Gerber,0,
170714,20170714,1936304,ALG-VAN-321,693016528127,Vanessa Silver Gerber,0,
170714,20170714,1936304,ALG-VAN-321,693016528134,Vanessa Silver Gerber,0,
170714,20170714,1936304,ALG-VAN-321,693016528141,Vanessa Silver Gerber,0,
170714,20170714,1936304,ALG-VAN-321,693016528158,Vanessa Silver Gerber,0,
170714,20170714,1936304,ALG-VAN-321,693016528165,Vanessa Silver Gerber,0,
170714,20170714,1936304,ALG-VAN-321,693016528172,Vanessa Silver Gerber,0,
170714,20170714,1936304,ALG-VAN-441,693016556328,Vanessa Black Jewel,0,
170714,20170714,1936304,ALG-VAN-441,693016556335,Vanessa Black Jewel,0,
170714,20170714,1936304,ALG-VAN-441,693016556342,Vanessa Black Jewel,30,
170714,20170714,1936304,ALG-VAN-441,693016556359,Vanessa Black Jewel,0,
170714,20170714,1936304,ALG-VAN-441,693016556366,Vanessa Black Jewel,0,
170714,20170714,1936304,ALG-VAN-441,693016556373,Vanessa Black Jewel,2,
170714,20170714,1936304,ALG-VAN-441,693016556380,Vanessa Black Jewel,0,
170714,20170714,1936304,ALG-VAN-441,693016556397,Vanessa Black Jewel,0,
170714,20170714,1936304,ALG-VAN-441,693016556403,Vanessa Black Jewel,0,
170714,20170714,1936304,ALG-VAN-441,693016556410,Vanessa Black Jewel,0,
170714,20170714,1936304,ALG-VAN-622,693016528288,Vanessa Navy,0,
170714,20170714,1936304,ALG-VAN-622,693016528295,Vanessa Navy,0,
170714,20170714,1936304,ALG-VAN-622,693016528301,Vanessa Navy,0,
170714,20170714,1936304,ALG-VAN-622,693016528318,Vanessa Navy,0,
170714,20170714,1936304,ALG-VAN-622,693016528325,Vanessa Navy,0,
170714,20170714,1936304,ALG-VAN-622,693016528332,Vanessa Navy,0,
170714,20170714,1936304,ALG-VAN-622,693016528349,Vanessa Navy,0,
170714,20170714,1936304,ALG-VAN-622,693016528356,Vanessa Navy,0,
170714,20170714,1936304,ALG-VAN-622,693016528363,Vanessa Navy,0,
170714,20170714,1936304,ALG-VAN-622,693016528370,Vanessa Navy,0,
170714,20170714,1936304,ALG-VAN-757,693016556120,Vanessa Posh Silver,0,
170714,20170714,1936304,ALG-VAN-757,693016556137,Vanessa Posh Silver,0,
170714,20170714,1936304,ALG-VAN-757,693016556144,Vanessa Posh Silver,0,
170714,20170714,1936304,ALG-VAN-757,693016556151,Vanessa Posh Silver,0,
170714,20170714,1936304,ALG-VAN-757,693016556168,Vanessa Posh Silver,0,
170714,20170714,1936304,ALG-VAN-757,693016556175,Vanessa Posh Silver,0,
170714,20170714,1936304,ALG-VAN-757,693016556182,Vanessa Posh Silver,0,
170714,20170714,1936304,ALG-VAN-757,693016556199,Vanessa Posh Silver,0,
170714,20170714,1936304,ALG-VAN-757,693016556205,Vanessa Posh Silver,0,
170714,20170714,1936304,ALG-VAN-757,693016556212,Vanessa Posh Silver,0,
170714,20170714,1936304,ALG-VAN-758,693016556021,Vanessa Posh Gold,0,
170714,20170714,1936304,ALG-VAN-758,693016556038,Vanessa Posh Gold,0,
170714,20170714,1936304,ALG-VAN-758,693016556045,Vanessa Posh Gold,0,
170714,20170714,1936304,ALG-VAN-758,693016556052,Vanessa Posh Gold,0,
170714,20170714,1936304,ALG-VAN-758,693016556069,Vanessa Posh Gold,0,
170714,20170714,1936304,ALG-VAN-758,693016556076,Vanessa Posh Gold,0,
170714,20170714,1936304,ALG-VAN-758,693016556083,Vanessa Posh Gold,0,
170714,20170714,1936304,ALG-VAN-758,693016556090,Vanessa Posh Gold,0,
170714,20170714,1936304,ALG-VAN-758,693016556106,Vanessa Posh Gold,0,
170714,20170714,1936304,ALG-VAN-758,693016556113,Vanessa Posh Gold,0,
170714,20170714,1936304,ALG-VAN-780,693016596072,Vanessa Pewter Mosaic,0,
170714,20170714,1936304,ALG-VAN-780,693016596089,Vanessa Pewter Mosaic,2,
170714,20170714,1936304,ALG-VAN-780,693016596096,Vanessa Pewter Mosaic,0,
170714,20170714,1936304,ALG-VAN-780,693016596102,Vanessa Pewter Mosaic,0,
170714,20170714,1936304,ALG-VAN-780,693016596119,Vanessa Pewter Mosaic,3,
170714,20170714,1936304,ALG-VAN-780,693016596126,Vanessa Pewter Mosaic,0,
170714,20170714,1936304,ALG-VAN-780,693016596133,Vanessa Pewter Mosaic,0,
170714,20170714,1936304,ALG-VAN-780,693016596140,Vanessa Pewter Mosaic,0,
170714,20170714,1936304,ALG-VAN-780,693016596157,Vanessa Pewter Mosaic,0,
170714,20170714,1936304,ALG-VAN-780,693016596164,Vanessa Pewter Mosaic,0,
170714,20170714,1936304,ALG-VEN-356,693016596478,Venice Hippie Chic Dottie,0,
170714,20170714,1936304,ALG-VEN-356,693016596485,Venice Hippie Chic Dottie,0,
170714,20170714,1936304,ALG-VEN-356,693016596492,Venice Hippie Chic Dottie,0,
170714,20170714,1936304,ALG-VEN-356,693016596508,Venice Hippie Chic Dottie,0,
170714,20170714,1936304,ALG-VEN-356,693016596515,Venice Hippie Chic Dottie,0,
170714,20170714,1936304,ALG-VEN-356,693016596522,Venice Hippie Chic Dottie,0,
170714,20170714,1936304,ALG-VEN-356,693016596539,Venice Hippie Chic Dottie,0,
170714,20170714,1936304,ALG-VEN-356,693016596546,Venice Hippie Chic Dottie,0,
170714,20170714,1936304,ALG-VEN-356,693016596553,Venice Hippie Chic Dottie,0,
170714,20170714,1936304,ALG-VEN-356,693016596560,Venice Hippie Chic Dottie,0,
170714,20170714,1936304,ALG-VEN-518,693016596577,Venice Quarry Crackle,0,
170714,20170714,1936304,ALG-VEN-518,693016596584,Venice Quarry Crackle,0,
170714,20170714,1936304,ALG-VEN-518,693016596591,Venice Quarry Crackle,0,
170714,20170714,1936304,ALG-VEN-518,693016596607,Venice Quarry Crackle,0,
170714,20170714,1936304,ALG-VEN-518,693016596614,Venice Quarry Crackle,0,
170714,20170714,1936304,ALG-VEN-518,693016596621,Venice Quarry Crackle,0,
170714,20170714,1936304,ALG-VEN-518,693016596638,Venice Quarry Crackle,0,
170714,20170714,1936304,ALG-VEN-518,693016596645,Venice Quarry Crackle,0,
170714,20170714,1936304,ALG-VEN-518,693016596652,Venice Quarry Crackle,0,
170714,20170714,1936304,ALG-VEN-518,693016596669,Venice Quarry Crackle,0,
170714,20170714,1936304,ALG-VEN-633,693016556922,Venice - Queenie Gold,0,
170714,20170714,1936304,ALG-VEN-633,693016556939,Venice - Queenie Gold,0,
170714,20170714,1936304,ALG-VEN-633,693016556946,Venice - Queenie Gold,0,
170714,20170714,1936304,ALG-VEN-633,693016556953,Venice - Queenie Gold,0,
170714,20170714,1936304,ALG-VEN-633,693016556960,Venice - Queenie Gold,0,
170714,20170714,1936304,ALG-VEN-633,693016556977,Venice - Queenie Gold,0,
170714,20170714,1936304,ALG-VEN-633,693016556984,Venice - Queenie Gold,0,
170714,20170714,1936304,ALG-VEN-633,693016556991,Venice - Queenie Gold,0,
170714,20170714,1936304,ALG-VEN-633,693016557004,Venice - Queenie Gold,0,
170714,20170714,1936304,ALG-VEN-633,693016557011,Venice - Queenie Gold,0,
170714,20170714,1936304,ALG-VEN-781,693016596270,Venice Bronze Mosaic,0,
170714,20170714,1936304,ALG-VEN-781,693016596287,Venice Bronze Mosaic,0,
170714,20170714,1936304,ALG-VEN-781,693016596294,Venice Bronze Mosaic,2,
170714,20170714,1936304,ALG-VEN-781,693016596300,Venice Bronze Mosaic,2,
170714,20170714,1936304,ALG-VEN-781,693016596317,Venice Bronze Mosaic,2,
170714,20170714,1936304,ALG-VEN-781,693016596324,Venice Bronze Mosaic,9,
170714,20170714,1936304,ALG-VEN-781,693016596331,Venice Bronze Mosaic,0,
170714,20170714,1936304,ALG-VEN-781,693016596348,Venice Bronze Mosaic,0,
170714,20170714,1936304,ALG-VEN-781,693016596355,Venice Bronze Mosaic,0,
170714,20170714,1936304,ALG-VEN-781,693016596362,Venice Bronze Mosaic,0,
170714,20170714,1936304,ALG-VEN-801,693016556526,Venice - Masonry Black,0,
170714,20170714,1936304,ALG-VEN-801,693016556533,Venice - Masonry Black,0,
170714,20170714,1936304,ALG-VEN-801,693016556540,Venice - Masonry Black,0,
170714,20170714,1936304,ALG-VEN-801,693016556557,Venice - Masonry Black,0,
170714,20170714,1936304,ALG-VEN-801,693016556564,Venice - Masonry Black,0,
170714,20170714,1936304,ALG-VEN-801,693016556571,Venice - Masonry Black,0,
170714,20170714,1936304,ALG-VEN-801,693016556588,Venice - Masonry Black,0,
170714,20170714,1936304,ALG-VEN-801,693016556595,Venice - Masonry Black,0,
170714,20170714,1936304,ALG-VEN-801,693016556601,Venice - Masonry Black,0,
170714,20170714,1936304,ALG-VEN-801,693016556618,Venice - Masonry Black,0,
170714,20170714,1936304,ALG-VEN-871,693016596676,Venice Cowgirl Tar,0,
170714,20170714,1936304,ALG-VEN-871,693016596683,Venice Cowgirl Tar,0,
170714,20170714,1936304,ALG-VEN-871,693016596690,Venice Cowgirl Tar,24,
170714,20170714,1936304,ALG-VEN-871,693016596706,Venice Cowgirl Tar,0,
170714,20170714,1936304,ALG-VEN-871,693016596713,Venice Cowgirl Tar,2,
170714,20170714,1936304,ALG-VEN-871,693016596720,Venice Cowgirl Tar,0,
170714,20170714,1936304,ALG-VEN-871,693016596737,Venice Cowgirl Tar,0,
170714,20170714,1936304,ALG-VEN-871,693016596744,Venice Cowgirl Tar,0,
170714,20170714,1936304,ALG-VEN-871,693016596751,Venice Cowgirl Tar,0,
170714,20170714,1936304,ALG-VEN-871,693016596768,Venice Cowgirl Tar,0,
170714,20170714,1936304,ALG-VEN-872,693016596379,Venice Cowgirl Tobacco,0,
170714,20170714,1936304,ALG-VEN-872,693016596386,Venice Cowgirl Tobacco,0,
170714,20170714,1936304,ALG-VEN-872,693016596393,Venice Cowgirl Tobacco,2,
170714,20170714,1936304,ALG-VEN-872,693016596409,Venice Cowgirl Tobacco,0,
170714,20170714,1936304,ALG-VEN-872,693016596416,Venice Cowgirl Tobacco,0,
170714,20170714,1936304,ALG-VEN-872,693016596423,Venice Cowgirl Tobacco,0,
170714,20170714,1936304,ALG-VEN-872,693016596430,Venice Cowgirl Tobacco,0,
170714,20170714,1936304,ALG-VEN-872,693016596447,Venice Cowgirl Tobacco,0,
170714,20170714,1936304,ALG-VEN-872,693016596454,Venice Cowgirl Tobacco,0,
170714,20170714,1936304,ALG-VEN-872,693016596461,Venice Cowgirl Tobacco,0,
170714,20170714,1936304,ALG-VER-101,693016259342,Verona Black Patent,0,
170714,20170714,1936304,ALG-VER-101,693016259359,Verona Black Patent,0,
170714,20170714,1936304,ALG-VER-101,693016259366,Verona Black Patent,0,
170714,20170714,1936304,ALG-VER-101,693016259373,Verona Black Patent,0,
170714,20170714,1936304,ALG-VER-101,693016259380,Verona Black Patent,0,
