sku,UPC,title,quantity_available,status,cost,currency_code,quantity_on_order,estimated_availability_date,pgid,date
693016550173,693016550173,Emma Masonry Choco,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016550180,693016550180,Emma Masonry Choco,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016550197,693016550197,Emma Masonry Choco,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016550203,693016550203,Emma Masonry Choco,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016550210,693016550210,Emma Masonry Choco,0,discontinued,37.50,USD,,,A1152B,07/14/2017
693016550227,693016550227,Emma Masonry Blue,0,discontinued,59.50,USD,,,A1152B,07/14/2017
693016550234,693016550234,Emma Masonry Blue,0,discontinued,59.50,USD,,,A1152B,07/14/2017
693016550241,693016550241,Emma Masonry Blue,0,discontinued,59.50,USD,,,A1152B,07/14/2017
693016550258,693016550258,Emma Masonry Blue,0,discontinued,59.50,USD,,,A1152B,07/14/2017
693016550265,693016550265,Emma Masonry Blue,0,discontinued,59.50,USD,,,A1152B,07/14/2017
693016550272,693016550272,Emma Masonry Blue,0,discontinued,59.50,USD,,,A1152B,07/14/2017
693016550289,693016550289,Emma Masonry Blue,0,discontinued,59.50,USD,,,A1152B,07/14/2017
693016550296,693016550296,Emma Masonry Blue,0,discontinued,59.50,USD,,,A1152B,07/14/2017
693016550302,693016550302,Emma Masonry Blue,0,discontinued,59.50,USD,,,A1152B,07/14/2017
693016550319,693016550319,Emma Masonry Blue,0,discontinued,59.50,USD,,,A1152B,07/14/2017
693016540488,693016540488,Erica Snazzy,0,discontinued,59.50,USD,,,A1152B,07/14/2017
693016540495,693016540495,Erica Snazzy,16,discontinued,59.50,USD,,,A1152B,07/14/2017
693016540501,693016540501,Erica Snazzy,40,discontinued,59.50,USD,,,A1152B,07/14/2017
693016540518,693016540518,Erica Snazzy,76,discontinued,59.50,USD,,,A1152B,07/14/2017
693016540525,693016540525,Erica Snazzy,93,discontinued,59.50,USD,,,A1152B,07/14/2017
693016540532,693016540532,Erica Snazzy,123,discontinued,59.50,USD,,,A1152B,07/14/2017
693016540549,693016540549,Erica Snazzy,19,discontinued,59.50,USD,,,A1152B,07/14/2017
693016540556,693016540556,Erica Snazzy,0,discontinued,59.50,USD,,,A1152B,07/14/2017
693016540563,693016540563,Erica Snazzy,0,discontinued,59.50,USD,,,A1152B,07/14/2017
693016540570,693016540570,Erica Snazzy,0,discontinued,59.50,USD,,,A1152B,07/14/2017
693016618453,693016618453,Eryn Floral Notes,0,,59.50,USD,,,A1152B,07/14/2017
693016618460,693016618460,Eryn Floral Notes,0,,59.50,USD,,,A1152B,07/14/2017
693016618477,693016618477,Eryn Floral Notes,0,,59.50,USD,,,A1152B,07/14/2017
693016618484,693016618484,Eryn Floral Notes,0,,59.50,USD,,,A1152B,07/14/2017
693016618491,693016618491,Eryn Floral Notes,0,,59.50,USD,,,A1152B,07/14/2017
693016618507,693016618507,Eryn Floral Notes,0,,59.50,USD,,,A1152B,07/14/2017
693016618514,693016618514,Eryn Floral Notes,0,,59.50,USD,,,A1152B,07/14/2017
693016618521,693016618521,Eryn Floral Notes,0,,59.50,USD,,,A1152B,07/14/2017
693016618538,693016618538,Eryn Floral Notes,0,,59.50,USD,,,A1152B,07/14/2017
693016618552,693016618552,Eryn Jet Luster,0,,59.50,USD,,,A1152B,07/14/2017
693016618569,693016618569,Eryn Jet Luster,0,,59.50,USD,,,A1152B,07/14/2017
693016618576,693016618576,Eryn Jet Luster,0,,59.50,USD,,,A1152B,07/14/2017
693016618583,693016618583,Eryn Jet Luster,0,,59.50,USD,,,A1152B,07/14/2017
693016618590,693016618590,Eryn Jet Luster,0,,59.50,USD,,,A1152B,07/14/2017
693016618606,693016618606,Eryn Jet Luster,0,,59.50,USD,,,A1152B,07/14/2017
693016618613,693016618613,Eryn Jet Luster,0,,59.50,USD,,,A1152B,07/14/2017
693016618620,693016618620,Eryn Jet Luster,0,,59.50,USD,,,A1152B,07/14/2017
693016618637,693016618637,Eryn Jet Luster,0,,59.50,USD,,,A1152B,07/14/2017
693016618651,693016618651,Eryn Chestnut Luster,0,,59.50,USD,,,A1152B,07/14/2017
693016618668,693016618668,Eryn Chestnut Luster,0,,59.50,USD,,,A1152B,07/14/2017
693016618675,693016618675,Eryn Chestnut Luster,0,,59.50,USD,,,A1152B,07/14/2017
693016618682,693016618682,Eryn Chestnut Luster,0,,59.50,USD,,,A1152B,07/14/2017
693016618699,693016618699,Eryn Chestnut Luster,0,,59.50,USD,,,A1152B,07/14/2017
693016618705,693016618705,Eryn Chestnut Luster,0,,59.50,USD,,,A1152B,07/14/2017
693016618712,693016618712,Eryn Chestnut Luster,0,,59.50,USD,,,A1152B,07/14/2017
693016618729,693016618729,Eryn Chestnut Luster,0,,59.50,USD,,,A1152B,07/14/2017
693016618736,693016618736,Eryn Chestnut Luster,0,,59.50,USD,,,A1152B,07/14/2017
693016618750,693016618750,Eryn Show Stopper,16,,59.50,USD,,,A1152B,07/14/2017
693016618767,693016618767,Eryn Show Stopper,28,,59.50,USD,,,A1152B,07/14/2017
693016618774,693016618774,Eryn Show Stopper,28,,59.50,USD,,,A1152B,07/14/2017
693016618781,693016618781,Eryn Show Stopper,13,,59.50,USD,,,A1152B,07/14/2017
693016618798,693016618798,Eryn Show Stopper,0,,59.50,USD,,,A1152B,07/14/2017
693016618804,693016618804,Eryn Show Stopper,20,,59.50,USD,,,A1152B,07/14/2017
693016618811,693016618811,Eryn Show Stopper,5,,59.50,USD,,,A1152B,07/14/2017
693016618828,693016618828,Eryn Show Stopper,0,,59.50,USD,,,A1152B,07/14/2017
693016618835,693016618835,Eryn Show Stopper,0,,59.50,USD,,,A1152B,07/14/2017
693016618859,693016618859,Eryn Chromeo,0,,59.50,USD,,,A1152B,07/14/2017
693016618866,693016618866,Eryn Chromeo,0,,59.50,USD,,,A1152B,07/14/2017
693016618873,693016618873,Eryn Chromeo,0,,59.50,USD,,,A1152B,07/14/2017
693016618880,693016618880,Eryn Chromeo,0,,59.50,USD,,,A1152B,07/14/2017
693016618897,693016618897,Eryn Chromeo,0,,59.50,USD,,,A1152B,07/14/2017
693016618903,693016618903,Eryn Chromeo,0,,59.50,USD,,,A1152B,07/14/2017
693016618910,693016618910,Eryn Chromeo,0,,59.50,USD,,,A1152B,07/14/2017
693016618927,693016618927,Eryn Chromeo,0,,59.50,USD,,,A1152B,07/14/2017
693016618934,693016618934,Eryn Chromeo,0,,59.50,USD,,,A1152B,07/14/2017
693016618958,693016618958,Eryn Soiree,0,,59.50,USD,,,A1152B,07/14/2017
693016618965,693016618965,Eryn Soiree,0,,59.50,USD,,,A1152B,07/14/2017
693016618972,693016618972,Eryn Soiree,0,,59.50,USD,,,A1152B,07/14/2017
693016618989,693016618989,Eryn Soiree,0,,59.50,USD,,,A1152B,07/14/2017
693016618996,693016618996,Eryn Soiree,0,,59.50,USD,,,A1152B,07/14/2017
693016619009,693016619009,Eryn Soiree,0,,59.50,USD,,,A1152B,07/14/2017
693016619016,693016619016,Eryn Soiree,0,,59.50,USD,,,A1152B,07/14/2017
693016619023,693016619023,Eryn Soiree,0,,59.50,USD,,,A1152B,07/14/2017
693016619030,693016619030,Eryn Soiree,0,,59.50,USD,,,A1152B,07/14/2017
693016530786,693016530786,Essence Walker - Bronze Easy,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016530793,693016530793,Essence Walker - Bronze Easy,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016530809,693016530809,Essence Walker - Bronze Easy,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016530816,693016530816,Essence Walker - Bronze Easy,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016530823,693016530823,Essence Walker - Bronze Easy,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016530830,693016530830,Essence Walker - Bronze Easy,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016530847,693016530847,Essence Walker - Bronze Easy,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016530854,693016530854,Essence Walker - Bronze Easy,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016530861,693016530861,Essence Walker - Bronze Easy,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016530878,693016530878,Essence Walker - Bronze Easy,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016542987,693016542987,Essence Walker - White Shimmer,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016542994,693016542994,Essence Walker - White Shimmer,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016543007,693016543007,Essence Walker - White Shimmer,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016543014,693016543014,Essence Walker - White Shimmer,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016543021,693016543021,Essence Walker - White Shimmer,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016543038,693016543038,Essence Walker - White Shimmer,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016543045,693016543045,Essence Walker - White Shimmer,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016543052,693016543052,Essence Walker - White Shimmer,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016543069,693016543069,Essence Walker - White Shimmer,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016543076,693016543076,Essence Walker - White Shimmer,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016550920,693016550920,Essence Walker - Aqua,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016550937,693016550937,Essence Walker - Aqua,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016550944,693016550944,Essence Walker - Aqua,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016550951,693016550951,Essence Walker - Aqua,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016550968,693016550968,Essence Walker - Aqua,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016550975,693016550975,Essence Walker - Aqua,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016550982,693016550982,Essence Walker - Aqua,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016550999,693016550999,Essence Walker - Aqua,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016551002,693016551002,Essence Walker - Aqua,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016551019,693016551019,Essence Walker - Aqua,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016550623,693016550623,Essence Walker - Cherry,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016550630,693016550630,Essence Walker - Cherry,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016550647,693016550647,Essence Walker - Cherry,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016550654,693016550654,Essence Walker - Cherry,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016550661,693016550661,Essence Walker - Cherry,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016550678,693016550678,Essence Walker - Cherry,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016550685,693016550685,Essence Walker - Cherry,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016550692,693016550692,Essence Walker - Cherry,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016550708,693016550708,Essence Walker - Cherry,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016550715,693016550715,Essence Walker - Cherry,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016551026,693016551026,Essence Walker - All Together Now,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016551033,693016551033,Essence Walker - All Together Now,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016551040,693016551040,Essence Walker - All Together Now,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016551057,693016551057,Essence Walker - All Together Now,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016551064,693016551064,Essence Walker - All Together Now,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016551071,693016551071,Essence Walker - All Together Now,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016551088,693016551088,Essence Walker - All Together Now,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016551095,693016551095,Essence Walker - All Together Now,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016551101,693016551101,Essence Walker - All Together Now,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016551118,693016551118,Essence Walker - All Together Now,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016581269,693016581269,Essence Walker - Winter Garden Navy,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016581276,693016581276,Essence Walker - Winter Garden Navy,15,discontinued,34.50,USD,,,A1152B,07/14/2017
693016581283,693016581283,Essence Walker - Winter Garden Navy,39,discontinued,34.50,USD,,,A1152B,07/14/2017
693016581290,693016581290,Essence Walker - Winter Garden Navy,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016581306,693016581306,Essence Walker - Winter Garden Navy,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016581313,693016581313,Essence Walker - Winter Garden Navy,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016581320,693016581320,Essence Walker - Winter Garden Navy,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016581337,693016581337,Essence Walker - Winter Garden Navy,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016581344,693016581344,Essence Walker - Winter Garden Navy,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016581351,693016581351,Essence Walker - Winter Garden Navy,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016576029,693016576029,Essence Walker - Monarch,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016576036,693016576036,Essence Walker - Monarch,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016576043,693016576043,Essence Walker - Monarch,14,discontinued,34.50,USD,,,A1152B,07/14/2017
693016576050,693016576050,Essence Walker - Monarch,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016576067,693016576067,Essence Walker - Monarch,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016576074,693016576074,Essence Walker - Monarch,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016576081,693016576081,Essence Walker - Monarch,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016576098,693016576098,Essence Walker - Monarch,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016576104,693016576104,Essence Walker - Monarch,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016576111,693016576111,Essence Walker - Monarch,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016589876,693016589876,Essence Walker - Forever Yours, Neutrally,0,,54.50,USD,,,A1152B,07/14/2017
693016589883,693016589883,Essence Walker - Forever Yours, Neutrally,16,,54.50,USD,,,A1152B,07/14/2017
693016589890,693016589890,Essence Walker - Forever Yours, Neutrally,68,,54.50,USD,,,A1152B,07/14/2017
693016589906,693016589906,Essence Walker - Forever Yours, Neutrally,146,,54.50,USD,,,A1152B,07/14/2017
693016589913,693016589913,Essence Walker - Forever Yours, Neutrally,195,,54.50,USD,,,A1152B,07/14/2017
693016589920,693016589920,Essence Walker - Forever Yours, Neutrally,179,,54.50,USD,,,A1152B,07/14/2017
693016589937,693016589937,Essence Walker - Forever Yours, Neutrally,127,,54.50,USD,,,A1152B,07/14/2017
693016589944,693016589944,Essence Walker - Forever Yours, Neutrally,70,,54.50,USD,,,A1152B,07/14/2017
693016589951,693016589951,Essence Walker - Forever Yours, Neutrally,49,,54.50,USD,,,A1152B,07/14/2017
693016589968,693016589968,Essence Walker - Forever Yours, Neutrally,0,,54.50,USD,,,A1152B,07/14/2017
693016530588,693016530588,Essence Walker - Regal Beauty,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016530595,693016530595,Essence Walker - Regal Beauty,35,discontinued,34.50,USD,,,A1152B,07/14/2017
693016530601,693016530601,Essence Walker - Regal Beauty,44,discontinued,34.50,USD,,,A1152B,07/14/2017
693016530618,693016530618,Essence Walker - Regal Beauty,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016530625,693016530625,Essence Walker - Regal Beauty,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016530632,693016530632,Essence Walker - Regal Beauty,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016530649,693016530649,Essence Walker - Regal Beauty,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016530656,693016530656,Essence Walker - Regal Beauty,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016530663,693016530663,Essence Walker - Regal Beauty,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016530670,693016530670,Essence Walker - Regal Beauty,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016543380,693016543380,Essence Walker - Gracie,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016543397,693016543397,Essence Walker - Gracie,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016543403,693016543403,Essence Walker - Gracie,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016543410,693016543410,Essence Walker - Gracie,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016543427,693016543427,Essence Walker - Gracie,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016543434,693016543434,Essence Walker - Gracie,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016543441,693016543441,Essence Walker - Gracie,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016543458,693016543458,Essence Walker - Gracie,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016543465,693016543465,Essence Walker - Gracie,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016543472,693016543472,Essence Walker - Gracie,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016616459,693016616459,Essence Dame,36,,54.50,USD,,,A1152B,07/14/2017
693016616466,693016616466,Essence Dame,72,,54.50,USD,,,A1152B,07/14/2017
693016616473,693016616473,Essence Dame,114,,54.50,USD,,,A1152B,07/14/2017
693016616480,693016616480,Essence Dame,123,,54.50,USD,,,A1152B,07/14/2017
693016616497,693016616497,Essence Dame,103,,54.50,USD,,,A1152B,07/14/2017
693016616503,693016616503,Essence Dame,60,,54.50,USD,,,A1152B,07/14/2017
693016616510,693016616510,Essence Dame,38,,54.50,USD,,,A1152B,07/14/2017
693016616527,693016616527,Essence Dame,0,,54.50,USD,,,A1152B,07/14/2017
693016616534,693016616534,Essence Dame,0,,54.50,USD,,,A1152B,07/14/2017
693016616350,693016616350,Essence Stained Glass,36,,54.50,USD,,,A1152B,07/14/2017
693016616367,693016616367,Essence Stained Glass,83,,54.50,USD,,,A1152B,07/14/2017
693016616374,693016616374,Essence Stained Glass,123,,54.50,USD,,,A1152B,07/14/2017
693016616381,693016616381,Essence Stained Glass,140,,54.50,USD,,,A1152B,07/14/2017
693016616398,693016616398,Essence Stained Glass,108,,54.50,USD,,,A1152B,07/14/2017
693016616404,693016616404,Essence Stained Glass,67,,54.50,USD,,,A1152B,07/14/2017
693016616411,693016616411,Essence Stained Glass,41,,54.50,USD,,,A1152B,07/14/2017
693016616428,693016616428,Essence Stained Glass,0,,54.50,USD,,,A1152B,07/14/2017
693016616435,693016616435,Essence Stained Glass,0,,54.50,USD,,,A1152B,07/14/2017
693016616657,693016616657,Essence Floral Notes,23,,54.50,USD,,,A1152B,07/14/2017
693016616664,693016616664,Essence Floral Notes,54,,54.50,USD,,,A1152B,07/14/2017
693016616671,693016616671,Essence Floral Notes,73,,54.50,USD,,,A1152B,07/14/2017
693016616688,693016616688,Essence Floral Notes,79,,54.50,USD,,,A1152B,07/14/2017
693016616695,693016616695,Essence Floral Notes,73,,54.50,USD,,,A1152B,07/14/2017
693016616701,693016616701,Essence Floral Notes,28,,54.50,USD,,,A1152B,07/14/2017
693016616718,693016616718,Essence Floral Notes,28,,54.50,USD,,,A1152B,07/14/2017
693016616725,693016616725,Essence Floral Notes,0,,54.50,USD,,,A1152B,07/14/2017
693016616732,693016616732,Essence Floral Notes,0,,54.50,USD,,,A1152B,07/14/2017
693016589975,693016589975,Essence Walker - Black Nappa,0,,54.50,USD,,,A1152B,07/14/2017
693016589982,693016589982,Essence Walker - Black Nappa,19,,54.50,USD,,,A1152B,07/14/2017
693016589999,693016589999,Essence Walker - Black Nappa,36,,54.50,USD,,,A1152B,07/14/2017
693016590001,693016590001,Essence Walker - Black Nappa,78,,54.50,USD,,,A1152B,07/14/2017
693016590018,693016590018,Essence Walker - Black Nappa,98,,54.50,USD,,,A1152B,07/14/2017
693016590025,693016590025,Essence Walker - Black Nappa,103,,54.50,USD,,,A1152B,07/14/2017
693016590032,693016590032,Essence Walker - Black Nappa,69,,54.50,USD,,,A1152B,07/14/2017
693016590049,693016590049,Essence Walker - Black Nappa,47,,54.50,USD,,,A1152B,07/14/2017
693016590056,693016590056,Essence Walker - Black Nappa,15,,54.50,USD,,,A1152B,07/14/2017
693016590063,693016590063,Essence Walker - Black Nappa,0,,54.50,USD,,,A1152B,07/14/2017
693016575824,693016575824,Essence Walker - Elegance,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016575831,693016575831,Essence Walker - Elegance,14,discontinued,34.50,USD,,,A1152B,07/14/2017
693016575848,693016575848,Essence Walker - Elegance,72,discontinued,34.50,USD,,,A1152B,07/14/2017
693016575855,693016575855,Essence Walker - Elegance,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016575862,693016575862,Essence Walker - Elegance,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016575879,693016575879,Essence Walker - Elegance,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016575886,693016575886,Essence Walker - Elegance,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016575893,693016575893,Essence Walker - Elegance,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016575909,693016575909,Essence Walker - Elegance,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016575916,693016575916,Essence Walker - Elegance,0,discontinued,34.50,USD,,,A1152B,07/14/2017
693016550821,693016550821,Essence Walker - Emerald City,0,discontinued,34.50,USD,,,A1152B,07/14/2017
